# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 0,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
2.900,5,-36.739,-7.327,31.649
2.900,6,35.509,-13.033,31.821
2.900,7,-49.553,-18.080,31.653
2.900,8,46.700,-26.201,31.794
2.900,9,-62.328,-28.616,31.697
2.900,10,57.203,-40.717,31.737
2.900,11,-74.972,-40.195,31.623
2.900,12,67.874,-54.729,31.717
2.900,13,-87.526,-51.939,31.545
2.900,14,78.824,-68.350,31.689
3.000,0,2.017,25.180,31.642
3.000,1,-10.757,14.320,31.642
3.000,2,13.127,12.084,31.642
3.000,3,-23.636,3.666,31.650
3.000,4,24.430,0.364,31.787
3.000,5,-36.623,-6.437,31.702
3.000,6,35.676,-11.702,31.882
3.000,7,-49.424,-17.203,31.707
3.000,8,46.898,-24.788,31.860
3.000,9,-62.194,-27.735,31.751
3.000,10,57.468,-39.244,31.800
3.000,11,-74.838,-39.280,31.681
3.000,12,68.127,-53.332,31.776
3.000,13,-87.397,-50.988,31.607
3.000,14,79.054,-67.014,31.748
3.100,0,2.070,26.247,31.696
3.100,1,-10.691,15.351,31.696
3.100,2,13.199,13.183,31.696
3.100,3,-23.546,4.629,31.703
3.100,4,24.525,1.526,31.842
3.100,5,-36.505,-5.562,31.752
3.100,6,35.837,-10.387,31.939
3.100,7,-49.292,-16.348,31.758
3.100,8,47.090,-23.391,31.922
3.100,9,-62.053,-26.884,31.802
3.100,10,57.741,-37.770,31.859
3.100,11,-74.696,-38.398,31.736
3.100,12,68.401,-51.881,31.833
3.100,13,-87.258,-50.071,31.666
3.100,14,79.307,-65.623,31.804
3.200,0,2.119,27.313,31.748
3.200,1,-10.626,16.378,31.748
3.200,2,13.271,14.287,31.748
3.200,3,-23.455,5.583,31.754
3.200,4,24.619,2.684,31.893
3.200,5,-36.385,-4.705,31.800
3.200,6,35.993,-9.088,31.991
3.200,7,-49.154,-15.517,31.807
3.200,8,47.278,-22.008,31.978
3.200,9,-61.904,-26.067,31.851
3.200,10,58.023,-36.298,31.914
3.200,11,-74.544,-37.553,31.789
3.200,12,68.690,-50.410,31.886
3.200,13,-87.106,-49.194,31.723
3.200,14,79.582,-64.179,31.858
3.300,0,2.164,28.378,31.798
3.300,1,-10.562,17.398,31.798
3.300,2,13.341,15.394,31.798
3.300,3,-23.365,6.528,31.803
3.300,4,24.712,3.836,31.941
3.300,5,-36.263,-3.863,31.846
3.300,6,36.145,-7.807,32.040
3.300,7,-49.014,-14.707,31.854
3.300,8,47.462,-20.642,32.030
3.300,9,-61.750,-25.280,31.897
3.300,10,58.311,-34.827,31.966
3.300,11,-74.383,-36.742,31.839
3.300,12,68.990,-48.941,31.936
3.300,13,-86.944,-48.352,31.777
3.300,14,79.875,-62.709,31.909
3.400,0,2.207,29.440,31.845
3.400,1,-10.500,18.412,31.845
3.400,2,13.409,16.501,31.845
3.400,3,-23.276,7.464,31.850
3.400,4,24.804,4.980,31.986
3.400,5,-36.140,-3.035,31.890
3.400,6,36.291,-6.547,32.084
3.400,7,-48.871,-13.917,31.898
3.400,8,47.639,-19.298,32.078
3.400,9,-61.592,-24.521,31.940
3.400,10,58.589,-33.366,32.013
3.400,11,-74.216,-35.961,31.887
3.400,12,69.300,-47.474,31.981
3.400,13,-86.773,-47.544,31.829
3.400,14,80.177,-61.240,31.956
3.500,0,2.246,30.498,31.891
3.500,1,-10.440,19.419,31.891
3.500,2,13.475,17.606,31.891
3.500,3,-23.187,8.390,31.895
3.500,4,24.894,6.114,32.028
3.500,5,-36.018,-2.220,31.932
3.500,6,36.431,-5.309,32.124
3.500,7,-48.727,-13.145,31.940
3.500,8,47.810,-17.977,32.122
3.500,9,-61.431,-23.787,31.981
3.500,10,58.856,-31.921,32.057
3.500,11,-74.045,-35.210,31.932
3.500,12,69.617,-46.008,32.024
3.500,13,-86.596,-46.767,31.878
3.500,14,80.489,-59.774,31.999
3.600,0,2.283,31.550,31.934
3.600,1,-10.382,20.419,31.934
3.600,2,13.539,18.709,31.934
3.600,3,-23.100,9.308,31.938
3.600,4,24.981,7.237,32.067
3.600,5,-35.897,-1.417,31.971
3.600,6,36.565,-4.096,32.161
3.600,7,-48.583,-12.388,31.980
3.600,8,47.974,-16.682,32.162
3.600,9,-61.268,-23.075,32.020
3.600,10,59.111,-30.494,32.098
3.600,11,-73.871,-34.484,31.974
3.600,12,69.938,-44.544,32.063
3.600,13,-86.415,-46.019,31.925
3.600,14,80.810,-58.309,32.039
3.700,0,2.316,32.597,31.975
3.700,1,-10.327,21.410,31.975
3.700,2,13.602,19.808,31.975
3.700,3,-23.015,10.217,31.978
3.700,4,25.067,8.349,32.103
3.700,5,-35.777,-0.625,32.009
3.700,6,36.693,-2.906,32.195
3.700,7,-48.439,-11.647,32.017
3.700,8,48.132,-15.411,32.198
3.700,9,-61.104,-22.386,32.056
3.700,10,59.355,-29.086,32.135
3.700,11,-73.693,-33.784,32.014
3.700,12,70.264,-43.080,32.100
3.700,13,-86.228,-45.300,31.969
3.700,14,81.140,-56.846,32.076
3.800,0,2.346,33.636,32.013
3.800,1,-10.273,22.392,32.013
3.800,2,13.662,20.902,32.013
3.800,3,-22.931,11.116,32.016
3.800,4,25.150,9.449,32.137
3.800,5,-35.658,0.156,32.044
3.800,6,36.816,-1.741,32.226
3.800,7,-48.296,-10.920,32.053
3.800,8,48.284,-14.168,32.230
3.800,9,-60.939,-21.716,32.089
3.800,10,59.588,-27.701,32.170
3.800,11,-73.513,-33.108,32.052
3.800,12,70.577,-41.627,32.133
3.800,13,-86.038,-44.608,32.010
3.800,14,81.479,-55.386,32.109
3.900,0,2.373,34.667,32.050
3.900,1,-10.222,23.365,32.050
3.900,2,13.719,21.990,32.050
3.900,3,-22.850,12.007,32.052
3.900,4,25.231,10.535,32.167
3.900,5,-35.541,0.929,32.077
3.900,6,36.933,-0.601,32.253
3.900,7,-48.154,-10.204,32.086
3.900,8,48.430,-12.952,32.260
3.900,9,-60.774,-21.062,32.121
3.900,10,59.810,-26.341,32.201
3.900,11,-73.332,-32.451,32.087
3.900,12,70.876,-40.188,32.164
3.900,13,-85.845,-43.939,32.049
3.900,14,81.824,-53.926,32.140
4.000,0,2.398,35.690,32.084
4.000,1,-10.173,24.329,32.084
4.000,2,13.774,23.069,32.084
4.000,3,-22.771,12.890,32.086
4.000,4,25.309,11.608,32.196
4.000,5,-35.427,1.694,32.108
4.000,6,37.044,0.513,32.278
4.000,7,-48.014,-9.497,32.117
4.000,8,48.568,-11.766,32.286
4.000,9,-60.611,-20.422,32.150
4.000,10,60.020,-25.008,32.229
4.000,11,-73.152,-31.812,32.120
4.000,12,71.160,-38.768,32.193
4.000,13,-85.652,-43.291,32.086
4.000,14,82.170,-52.467,32.169
4.100,0,2.420,36.704,32.116
4.100,1,-10.126,25.283,32.116
4.100,2,13.827,24.140,32.116
4.100,3,-22.695,13.765,32.118
4.100,4,25.383,12.666,32.222
4.100,5,-35.316,2.454,32.137
4.100,6,37.148,1.600,32.300
4.100,7,-47.877,-8.798,32.146
4.100,8,48.700,-10.609,32.310
4.100,9,-60.451,-19.793,32.177
4.100,10,60.217,-23.704,32.255
4.100,11,-72.974,-31.186,32.151
4.100,12,71.429,-37.369,32.219
4.100,13,-85.460,-42.659,32.120
4.100,14,82.501,-51.019,32.196
4.200,0,2.440,37.709,32.146
4.200,1,-10.082,26.229,32.146
4.200,2,13.877,25.201,32.146
4.200,3,-22.621,14.634,32.148
4.200,4,25.455,13.708,32.246
4.200,5,-35.209,3.210,32.165
4.200,6,37.246,2.661,32.320
4.200,7,-47.744,-8.104,32.173
4.200,8,48.824,-9.483,32.331
4.200,9,-60.294,-19.171,32.203
4.200,10,60.403,-22.432,32.279
4.200,11,-72.799,-30.571,32.180
4.200,12,71.683,-35.994,32.243
4.200,13,-85.271,-42.040,32.152
4.200,14,82.815,-49.586,32.220
4.300,0,2.457,38.703,32.175
4.300,1,-10.040,27.165,32.175
4.300,2,13.925,26.252,32.175
4.300,3,-22.550,15.496,32.176
4.300,4,25.524,14.736,32.268
4.300,5,-35.104,3.961,32.191
4.300,6,37.339,3.697,32.337
4.300,7,-47.614,-7.414,32.199
4.300,8,48.942,-8.386,32.349
4.300,9,-60.140,-18.557,32.226
4.300,10,60.577,-21.191,32.300
4.300,11,-72.625,-29.967,32.206
4.300,12,71.923,-34.644,32.265
4.300,13,-85.082,-41.436,32.182
4.300,14,83.114,-48.169,32.243
4.400,0,2.473,39.688,32.201
4.400,1,-10.000,28.092,32.201
4.400,2,13.970,27.292,32.201
4.400,3,-22.482,16.351,32.202
4.400,4,25.589,15.749,32.287
4.400,5,-35.003,4.710,32.215
4.400,6,37.426,4.708,32.353
4.400,7,-47.487,-6.728,32.223
4.400,8,49.053,-7.318,32.366
4.400,9,-59.989,-17.947,32.248
4.400,10,60.741,-19.981,32.319
4.400,11,-72.455,-29.370,32.231
4.400,12,72.149,-33.321,32.285
4.400,13,-84.896,-40.842,32.210
4.400,14,83.398,-46.771,32.264
4.500,0,2.486,40.662,32.226
4.500,1,-9.963,29.010,32.226
4.500,2,14.012,28.321,32.226
4.500,3,-22.417,17.200,32.226
4.500,4,25.652,16.747,32.306
4.500,5,-34.906,5.458,32.237
4.500,6,37.508,5.695,32.367
4.500,7,-47.365,-6.043,32.244
4.500,8,49.158,-6.278,32.380
4.500,9,-59.842,-17.339,32.268
4.500,10,60.894,-18.803,32.337
4.500,11,-72.288,-28.778,32.253
4.500,12,72.360,-32.027,32.304
4.500,13,-84.712,-40.255,32.236
4.500,14,83.666,-45.396,32.283
4.600,0,2.497,41.626,32.248
4.600,1,-9.928,29.919,32.248
4.600,2,14.052,29.338,32.248
4.600,3,-22.355,18.045,32.248
4.600,4,25.711,17.731,32.322
4.600,5,-34.812,6.206,32.257
4.600,6,37.584,6.659,32.379
4.600,7,-47.247,-5.357,32.265
4.600,8,49.257,-5.266,32.393
4.600,9,-59.699,-16.730,32.286
4.600,10,61.036,-17.658,32.352
4.600,11,-72.126,-28.187,32.274
4.600,12,72.558,-30.763,32.320
4.600,13,-84.533,-39.673,32.259
4.600,14,83.918,-44.045,32.300
4.700,0,2.507,42.580,32.270
4.700,1,-9.895,30.820,32.270
