time,nodeId,x,y,z,node_type
72.9,13,340.175,373.22,32.855,0
72.9,14,392.595,343.793,32.524,0
73,0,400.513,406.204,32.498,0
73,1,391.766,405.795,32.498,0
73,2,399.53,397.558,32.498,0
73,3,383.553,405.698,32.499,0
73,4,398.904,389.294,32.498,0
73,5,374.867,405.017,32.497,0
73,6,397.845,381.427,32.497,0
73,7,365.731,405.053,32.51,0
73,8,395.337,373.473,32.491,0
73,9,356.282,406.454,32.438,0
73,10,393.363,362.476,32.512,0
73,11,346.508,406.41,32.411,0
73,12,393.059,353.224,32.522,0
73,13,340.529,374.678,32.841,0
73,14,392.916,343.527,32.524,0
73.1,0,401.145,406.799,32.498,0
73.1,1,392.278,406.368,32.498,0
73.1,2,400.133,398.057,32.498,0
73.1,3,383.957,406.3,32.499,0
73.1,4,399.487,389.681,32.498,0
73.1,5,375.179,405.64,32.497,0
73.1,6,398.413,381.656,32.497,0
73.1,7,365.76,405.717,32.51,0
73.1,8,395.72,373.654,32.49,0
73.1,9,356.082,406.88,32.451,0
73.1,10,393.694,362.428,32.51,0
73.1,11,346.28,406.897,32.423,0
73.1,12,393.381,353.051,32.524,0
73.1,13,340.854,376.142,32.827,0
73.1,14,393.222,343.238,32.523,0
73.2,0,401.778,407.393,32.498,0
73.2,1,392.787,406.941,32.498,0
73.2,2,400.736,398.551,32.498,0
73.2,3,384.352,406.897,32.499,0
73.2,4,400.068,390.06,32.498,0
73.2,5,375.479,406.262,32.497,0
73.2,6,398.978,381.871,32.497,0
73.2,7,365.757,406.391,32.509,0
73.2,8,396.077,373.816,32.49,0
73.2,9,355.853,407.321,32.464,0
73.2,10,394.01,362.358,32.508,0
73.2,11,346.018,407.397,32.435,0
73.2,12,393.687,352.852,32.526,0
73.2,13,341.15,377.612,32.812,0
73.2,14,393.516,342.929,32.522,0
73.3,0,402.414,407.984,32.498,0
73.3,1,393.296,407.512,32.498,0
73.3,2,401.341,399.04,32.498,0
73.3,3,384.738,407.489,32.499,0
73.3,4,400.648,390.431,32.498,0
73.3,5,375.764,406.881,32.497,0
73.3,6,399.539,382.077,32.498,0
73.3,7,365.729,407.072,32.509,0
73.3,8,396.408,373.957,32.489,0
73.3,9,355.601,407.78,32.476,0
73.3,10,394.313,362.27,32.506,0
73.3,11,345.726,407.914,32.447,0
73.3,12,393.98,352.63,32.527,0
73.3,13,341.417,379.088,32.797,0
73.3,14,393.796,342.602,32.521,0
73.4,0,403.052,408.573,32.498,0
73.4,1,393.805,408.081,32.498,0
73.4,2,401.947,399.527,32.498,0
73.4,3,385.117,408.076,32.499,0
73.4,4,401.226,390.795,32.498,0
73.4,5,376.035,407.496,32.497,0
73.4,6,400.095,382.275,32.498,0
73.4,7,365.679,407.757,32.508,0
73.4,8,396.713,374.079,32.489,0
73.4,9,355.332,408.259,32.488,0
73.4,10,394.601,362.16,32.504,0
73.4,11,345.414,408.449,32.46,0
73.4,12,394.259,352.386,32.528,0
73.4,13,341.655,380.569,32.783,0
73.4,14,394.064,342.259,32.52,0
73.5,0,403.692,409.158,32.498,0
73.5,1,394.315,408.649,32.498,0
73.5,2,402.556,400.013,32.498,0
73.5,3,385.489,408.658,32.499,0
73.5,4,401.804,391.152,32.498,0
73.5,5,376.294,408.108,32.497,0
73.5,6,400.649,382.469,32.498,0
73.5,7,365.612,408.438,32.507,0
73.5,8,396.994,374.18,32.489,0
73.5,9,355.054,408.759,32.5,0
73.5,10,394.876,362.033,32.502,0
73.5,11,345.087,409.004,32.472,0
73.5,12,394.525,352.126,32.529,0
