time,nodeId,x,y,z,node_type
89.8,2,504.731,623.498,57.497,0
89.8,3,495.551,630.877,57.497,0
89.8,4,499.102,621.307,57.497,0
89.8,5,492.902,632.31,57.497,0
89.8,6,490.65,612.688,57.858,0
89.8,7,485.248,634.927,57.497,0
89.8,8,477.251,571.588,57.807,0
89.8,9,469.851,636.327,57.798,0
89.8,10,495.955,523.129,57.497,0
89.8,11,453.186,634.847,57.663,0
89.8,12,501.62,522.09,57.497,0
89.8,13,437.884,634.484,59.175,0
89.8,14,503.026,518.6,57.497,0
89.8,1000,526.614,376.261,46.5479,1
89.8,1001,421.498,47.5609,35,1
89.8,1002,-173.546,731.542,55.7572,1
89.8,1003,78.1854,399.968,48.75,1
89.8,1004,381.772,810.505,35,1
89.8,1005,740.118,97.3411,53.7423,1
89.8,1006,629.392,142.897,41.9358,1
89.8,1007,412.857,257.424,51.377,1
89.9,0,505.059,629.545,57.497,0
89.9,1,500.387,630.227,57.497,0
89.9,2,504.942,623.63,57.497,0
89.9,3,495.851,630.961,57.497,0
89.9,4,500.373,621.996,57.497,0
89.9,5,493.231,632.482,57.497,0
89.9,6,491.744,613.714,57.87,0
89.9,7,486.398,634.99,57.497,0
89.9,8,477.759,572.999,57.819,0
89.9,9,471.333,636.559,57.818,0
89.9,10,496.067,523.153,57.497,0
89.9,11,454.627,635.261,57.685,0
89.9,12,501.88,522.215,57.497,0
89.9,13,439.354,634.777,59.117,0
89.9,14,503.267,518.815,57.497,0
89.9,1000,527.214,376.199,46.5571,1
89.9,1001,421.512,47.2501,35,1
89.9,1002,-173.858,731.051,55.7258,1
89.9,1003,78.6243,399.486,48.7585,1
89.9,1004,382.269,810.317,35,1
89.9,1005,739.706,97.6132,53.736,1
89.9,1006,629.711,142.515,41.8846,1
89.9,1007,412.313,257.165,51.3741,1
90,0,505.425,629.763,57.498,0
90,1,500.708,630.388,57.498,0
90,2,505.164,623.771,57.497,0
90,3,496.163,631.049,57.497,0
90,4,501.599,622.638,57.497,0
90,5,493.523,632.667,57.498,0
90,6,492.881,614.693,57.877,0
90,7,487.483,635.077,57.497,0
90,8,478.249,574.417,57.829,0
90,9,472.814,636.795,57.833,0
90,10,496.173,523.173,57.497,0
90,11,456.068,635.677,57.705,0
90,12,502.13,522.333,57.497,0
90,13,440.822,635.08,59.059,0
90,14,503.503,519.022,57.497,0
90,1000,527.814,376.136,46.5664,1
90,1001,421.527,46.9394,35,1
90,1002,-174.17,730.56,55.6944,1
90,1003,79.0632,399.003,48.7669,1
90,1004,382.766,810.13,35,1
90,1005,739.293,97.8852,53.7296,1
90,1006,630.03,142.133,41.8333,1
90,1007,411.77,256.905,51.3711,1
90.1,0,505.806,629.985,57.498,0
90.1,1,501.034,630.558,57.498,0
90.1,2,505.404,623.922,57.498,0
90.1,3,496.488,631.139,57.498,0
90.1,4,502.769,623.229,57.497,0
90.1,5,493.782,632.862,57.498,0
90.1,6,494.057,615.624,57.88,0
90.1,7,488.504,635.186,57.498,0
90.1,8,478.717,575.842,57.838,0
90.1,9,474.295,637.034,57.842,0
90.1,10,496.275,523.19,57.498,0
90.1,11,457.509,636.094,57.722,0
90.1,12,502.37,522.447,57.497,0
90.1,13,442.288,635.393,58.999,0
90.1,14,503.734,519.219,57.498,0
90.1,1000,528.334,376.388,46.5442,1
90.1,1001,421.289,47.0806,35.0073,1
90.1,1002,-174.319,730.816,55.7253,1
90.1,1003,78.9796,399.245,48.7308,1
90.1,1004,382.908,810.117,35.0383,1
90.1,1005,739.277,97.4124,53.7738,1
90.1,1006,630.433,142.021,41.8182,1
90.1,1007,411.745,257.365,51.3888,1
90.2,0,506.201,630.211,57.498,0
90.2,1,501.365,630.738,57.498,0
90.2,2,505.677,624.087,57.498,0
90.2,3,496.825,631.234,57.498,0
90.2,4,503.869,623.766,57.498,0
90.2,5,494.016,633.065,57.498,0
90.2,6,495.272,616.504,57.879,0
90.2,7,489.453,635.315,57.498,0
90.2,8,479.161,577.275,57.845,0
90.2,9,475.776,637.271,57.846,0
90.2,10,496.372,523.205,57.498,0
90.2,11,458.949,636.513,57.737,0
90.2,12,502.597,522.555,57.497,0
90.2,13,443.752,635.715,58.939,0
90.2,14,503.962,519.406,57.498,0
90.2,1000,528.854,376.64,46.522,1
90.2,1001,421.052,47.2217,35.0145,1
90.2,1002,-174.467,731.071,55.7563,1
90.2,1003,78.896,399.486,48.6947,1
90.2,1004,383.051,810.105,35.0767,1
90.2,1005,739.26,96.9396,53.8179,1
90.2,1006,630.836,141.91,41.8031,1
90.2,1007,411.721,257.825,51.4064,1
90.3,0,506.608,630.44,57.498,0
90.3,1,501.701,630.927,57.498,0
90.3,2,506.022,624.27,57.498,0
90.3,3,497.17,631.335,57.498,0
90.3,4,504.874,624.245,57.498,0
90.3,5,494.231,633.273,57.498,0
90.3,6,496.523,617.332,57.873,0
90.3,7,490.33,635.464,57.498,0
90.3,8,479.576,578.716,57.852,0
90.3,9,477.257,637.505,57.845,0
90.3,10,496.471,523.298,57.498,0
90.3,11,460.39,636.931,57.75,0
90.3,12,502.813,522.658,57.497,0
90.3,13,445.214,636.043,58.878,0
90.3,14,504.188,519.582,57.498,0
90.3,1000,529.375,376.892,46.4997,1
90.3,1001,420.815,47.3629,35.0218,1
90.3,1002,-174.616,731.326,55.7873,1
90.3,1003,78.8125,399.728,48.6585,1
90.3,1004,383.193,810.092,35.115,1
90.3,1005,739.243,96.4668,53.862,1
90.3,1006,631.239,141.798,41.7881,1
90.3,1007,411.696,258.285,51.424,1
90.4,0,507.024,630.678,57.496,0
90.4,1,502.039,631.129,57.496,0
90.4,2,506.504,624.471,57.496,0
90.4,3,497.52,631.448,57.496,0
90.4,4,505.741,624.669,57.496,0
90.4,5,494.432,633.487,57.496,0
90.4,6,497.808,618.105,57.859,0
90.4,7,491.132,635.634,57.496,0
90.4,8,479.956,580.159,57.857,0
90.4,9,478.738,637.744,57.835,0
90.4,10,496.567,523.357,57.498,0
90.4,11,461.83,637.349,57.76,0
90.4,12,503.016,522.757,57.497,0
90.4,13,446.673,636.387,58.817,0
90.4,14,504.41,519.749,57.498,0
90.4,1000,529.895,377.144,46.4775,1
90.4,1001,420.578,47.5041,35.0291,1
90.4,1002,-174.764,731.581,55.8182,1
90.4,1003,78.7289,399.969,48.6224,1
90.4,1004,383.336,810.08,35.1533,1
90.4,1005,739.226,95.994,53.9061,1
90.4,1006,631.642,141.687,41.773,1
90.4,1007,411.672,258.744,51.4416,1
90.5,0,507.447,630.925,57.492,0
90.5,1,502.38,631.344,57.492,0
90.5,2,507.108,624.657,57.492,0
90.5,3,497.872,631.571,57.492,0
90.5,4,506.439,625.053,57.493,0
90.5,5,494.622,633.702,57.492,0
90.5,6,499.123,618.827,57.839,0
90.5,7,491.855,635.823,57.492,0
90.5,8,480.298,581.597,57.861,0
90.5,9,480.212,637.98,57.818,0
90.5,10,496.662,523.394,57.497,0
90.5,11,463.271,637.766,57.767,0
90.5,12,503.207,522.851,57.497,0
90.5,13,448.129,636.743,58.756,0
90.5,14,504.633,519.906,57.497,0
90.5,1000,530.415,377.396,46.4553,1
90.5,1001,420.341,47.6453,35.0364,1
90.5,1002,-174.913,731.836,55.8492,1
90.5,1003,78.6453,400.211,48.5863,1
90.5,1004,383.479,810.067,35.1917,1
90.5,1005,739.209,95.5212,53.9502,1
90.5,1006,632.045,141.575,41.7579,1
90.5,1007,411.647,259.204,51.4592,1
90.6,0,507.874,631.186,57.486,0
90.6,1,502.723,631.57,57.486,0
90.6,2,507.807,624.799,57.486,0
90.6,3,498.224,631.705,57.486,0
90.6,4,506.984,625.418,57.488,0
90.6,5,494.807,633.91,57.486,0
90.6,6,500.463,619.499,57.811,0
90.6,7,492.498,636.026,57.486,0
90.6,8,480.595,583.026,57.864,0
90.6,9,481.625,638.224,57.797,0
90.6,10,496.757,523.417,57.497,0
90.6,11,464.714,638.176,57.771,0
90.6,12,503.388,522.941,57.497,0
90.6,13,449.582,637.109,58.694,0
90.6,14,504.859,520.055,57.497,0
90.6,1000,530.935,377.648,46.4331,1
90.6,1001,420.104,47.7865,35.0436,1
90.6,1002,-175.062,732.091,55.8802,1
90.6,1003,78.5618,400.452,48.5501,1
90.6,1004,383.621,810.055,35.23,1
90.6,1005,739.192,95.0484,53.9943,1
90.6,1006,632.447,141.464,41.7428,1
90.6,1007,411.623,259.664,51.4768,1
90.7,0,508.303,631.462,57.477,0
90.7,1,503.068,631.809,57.477,0
90.7,2,508.58,624.892,57.477,0
90.7,3,498.574,631.848,57.477,0
90.7,4,507.43,625.768,57.481,0
90.7,5,494.991,634.105,57.478,0
90.7,6,501.819,620.124,57.776,0
90.7,7,493.058,636.242,57.478,0
90.7,8,480.846,584.442,57.866,0
90.7,9,482.971,638.469,57.772,0
90.7,10,496.86,523.514,57.496,0
90.7,11,466.159,638.577,57.77,0
90.7,12,503.56,523.027,57.496,0
90.7,13,451.033,637.483,58.631,0
90.7,14,504.973,520.19,57.545,0
90.7,1000,531.456,377.9,46.4109,1
90.7,1001,419.867,47.9277,35.0509,1
90.7,1002,-175.21,732.346,55.9111,1
90.7,1003,78.4782,400.694,48.514,1
90.7,1004,383.764,810.042,35.2683,1
90.7,1005,739.175,94.5756,54.0384,1
90.7,1006,632.85,141.352,41.7277,1
90.7,1007,411.598,260.124,51.4944,1
90.8,0,508.731,631.751,57.466,0
90.8,1,503.415,632.058,57.466,0
90.8,2,509.4,624.957,57.465,0
90.8,3,498.921,632,57.466,0
90.8,4,507.82,626.099,57.471,0
90.8,5,495.177,634.28,57.467,0
90.8,6,503.174,620.698,57.734,0
90.8,7,493.539,636.468,57.467,0
90.8,8,481.046,585.842,57.866,0
90.8,9,484.243,638.707,57.743,0
90.8,10,496.966,523.572,57.495,0
90.8,11,467.609,638.963,57.766,0
90.8,12,503.724,523.109,57.495,0
90.8,13,452.483,637.862,58.566,0
90.8,14,505.099,520.317,57.591,0
90.8,1000,531.976,378.152,46.3887,1
90.8,1001,419.63,48.0688,35.0582,1
90.8,1002,-175.359,732.601,55.9421,1
90.8,1003,78.3946,400.935,48.4778,1
90.8,1004,383.906,810.03,35.3066,1
90.8,1005,739.158,94.1028,54.0826,1
90.8,1006,633.253,141.241,41.7126,1
90.8,1007,411.573,260.584,51.5121,1
90.9,0,509.157,632.055,57.453,0
90.9,1,503.764,632.317,57.453,0
90.9,2,510.22,625.033,57.451,0
90.9,3,499.264,632.159,57.453,0
90.9,4,508.175,626.405,57.459,0
90.9,5,495.365,634.431,57.453,0
90.9,6,504.518,621.223,57.687,0
90.9,7,493.915,636.678,57.452,0
90.9,8,481.193,587.223,57.866,0
90.9,9,485.436,638.934,57.71,0
90.9,10,497.074,523.605,57.494,0
90.9,11,469.063,639.33,57.757,0
90.9,12,503.881,523.188,57.492,0
90.9,13,453.933,638.243,58.5,0
90.9,14,505.239,520.437,57.636,0
90.9,1000,532.496,378.404,46.3665,1
90.9,1001,419.393,48.21,35.0655,1
90.9,1002,-175.507,732.856,55.973,1
90.9,1003,78.3111,401.177,48.4417,1
90.9,1004,384.049,810.017,35.345,1
90.9,1005,739.141,93.63,54.1267,1
90.9,1006,633.656,141.129,41.6975,1
90.9,1007,411.549,261.044,51.5297,1
91,0,509.581,632.374,57.436,0
91,1,504.116,632.583,57.437,0
91,2,511.016,625.138,57.433,0
91,3,499.602,632.324,57.437,0
91,4,508.509,626.687,57.444,0
91,5,495.553,634.554,57.437,0
91,6,505.839,621.699,57.633,0
91,7,494.195,636.866,57.433,0
91,8,481.287,588.586,57.864,0
91,9,486.544,639.111,57.672,0
91,10,497.188,523.62,57.492,0
91,11,470.523,639.673,57.744,0
91,12,504.034,523.265,57.488,0
91,13,455.382,638.622,58.433,0
91,14,505.394,520.549,57.68,0
91,1000,533.017,378.656,46.3442,1
91,1001,419.155,48.3512,35.0727,1
91,1002,-175.656,733.111,56.004,1
91,1003,78.2275,401.418,48.4056,1
91,1004,384.191,810.005,35.3833,1
91,1005,739.124,93.1572,54.1708,1
91,1006,634.059,141.018,41.6824,1
91,1007,411.524,261.503,51.5473,1
91.1,0,510.001,632.706,57.417,0
91.1,1,504.47,632.857,57.418,0
91.1,2,511.78,625.278,57.413,0
91.1,3,499.935,632.495,57.418,0
91.1,4,508.832,626.947,57.427,0
91.1,5,495.743,634.65,57.418,0
91.1,6,507.126,622.126,57.575,0
91.1,7,494.388,637.027,57.41,0
91.1,8,481.329,589.933,57.862,0
91.1,9,487.565,639.24,57.629,0
91.1,10,497.307,523.623,57.49,0
91.1,11,471.989,639.987,57.725,0
91.1,12,504.182,523.338,57.482,0
91.1,13,456.833,638.996,58.363,0
91.1,14,505.566,520.656,57.723,0
91.1,1000,533.537,378.908,46.322,1
91.1,1001,418.918,48.4924,35.08,1
91.1,1002,-175.804,733.367,56.035,1
91.1,1003,78.1439,401.66,48.3694,1
91.1,1004,384.334,809.992,35.4216,1
91.1,1005,739.107,92.6844,54.2149,1
91.1,1006,634.462,140.906,41.6673,1
91.1,1007,411.5,261.963,51.5649,1
91.2,0,510.417,633.05,57.396,0
91.2,1,504.827,633.138,57.396,0
91.2,2,512.509,625.458,57.39,0
91.2,3,500.265,632.673,57.396,0
91.2,4,509.146,627.187,57.406,0
91.2,5,495.935,634.722,57.397,0
91.2,6,508.348,622.531,57.516,0
91.2,7,494.501,637.158,57.382,0
91.2,8,481.331,591.282,57.858,0
91.2,9,488.491,639.327,57.58,0
91.2,10,497.433,523.619,57.487,0
91.2,11,473.454,640.268,57.701,0
91.2,12,504.327,523.407,57.474,0
91.2,13,458.286,639.363,58.291,0
91.2,14,505.754,520.757,57.766,0
91.2,1000,534.057,379.16,46.2998,1
91.2,1001,418.681,48.6336,35.0873,1
91.2,1002,-175.953,733.622,56.0659,1
91.2,1003,78.0604,401.902,48.3333,1
91.2,1004,384.476,809.98,35.46,1
91.2,1005,739.09,92.2116,54.259,1
91.2,1006,634.865,140.795,41.6522,1
91.2,1007,411.475,262.423,51.5825,1
91.3,0,510.831,633.406,57.371,0
91.3,1,505.19,633.428,57.372,0
91.3,2,513.204,625.679,57.364,0
91.3,3,500.592,632.86,57.372,0
91.3,4,509.455,627.411,57.383,0
91.3,5,496.13,634.775,57.373,0
91.3,6,509.5,622.909,57.456,0
91.3,7,494.545,637.262,57.35,0
91.3,8,481.314,592.649,57.852,0
91.3,9,489.32,639.376,57.528,0
91.3,10,497.564,523.611,57.484,0
91.3,11,474.911,640.514,57.67,0
91.3,12,504.467,523.473,57.462,0
91.3,13,459.74,639.723,58.217,0
91.3,14,505.96,520.852,57.809,0
91.3,1000,534.577,379.412,46.2776,1
91.3,1001,418.444,48.7748,35.0946,1
91.3,1002,-176.101,733.877,56.0969,1
91.3,1003,77.9768,402.143,48.2971,1
91.3,1004,384.619,809.967,35.4983,1
91.3,1005,739.073,91.7388,54.3031,1
