# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,10,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
3.600,13,-95.727,30.628,33.455
3.600,14,25.671,-85.285,33.470
3.700,0,22.525,34.219,33.714
3.700,1,5.591,33.467,33.714
3.700,2,24.210,18.109,33.848
3.700,3,-11.076,33.057,33.759
3.700,4,25.175,1.220,33.836
3.700,5,-27.884,31.838,33.824
3.700,6,25.886,-15.721,33.827
3.700,7,-44.851,31.093,33.813
3.700,8,26.021,-33.040,33.732
3.700,9,-61.608,31.348,33.738
3.700,10,26.040,-50.367,33.641
3.700,11,-78.436,30.835,33.778
3.700,12,26.246,-67.478,33.650
3.700,13,-95.223,31.042,33.710
3.700,14,26.571,-84.421,33.745
3.800,0,23.181,34.951,33.988
3.800,1,6.235,34.175,33.988
3.800,2,24.883,18.850,34.122
3.800,3,-10.478,33.700,34.029
3.800,4,25.871,1.976,34.110
3.800,5,-27.327,32.425,34.092
3.800,6,26.607,-14.952,34.101
3.800,7,-44.322,31.626,34.080
3.800,8,26.772,-32.256,34.007
3.800,9,-61.100,31.826,34.003
3.800,10,26.818,-49.571,33.916
3.800,11,-77.935,31.288,34.045
3.800,12,27.061,-66.663,33.927
3.800,13,-94.728,31.461,33.976
3.800,14,27.448,-83.572,34.029
3.900,0,23.831,35.673,34.274
3.900,1,6.872,34.876,34.274
3.900,2,25.538,19.573,34.405
3.900,3,-9.887,34.340,34.309
3.900,4,26.545,2.713,34.394
3.900,5,-26.775,33.018,34.369
3.900,6,27.304,-14.202,34.386
3.900,7,-43.796,32.170,34.356
3.900,8,27.499,-31.490,34.292
3.900,9,-60.596,32.312,34.279
3.900,10,27.576,-48.789,34.201
3.900,11,-77.439,31.752,34.322
3.900,12,27.855,-65.861,34.214
3.900,13,-94.241,31.886,34.254
3.900,14,28.302,-82.737,34.323
4.000,0,24.474,36.385,34.568
4.000,1,7.504,35.570,34.568
4.000,2,26.178,20.279,34.696
4.000,3,-9.301,34.976,34.598
4.000,4,27.198,3.431,34.686
4.000,5,-26.227,33.616,34.655
4.000,6,27.977,-13.472,34.678
4.000,7,-43.272,32.725,34.642
4.000,8,28.204,-30.740,34.586
4.000,9,-60.096,32.807,34.565
4.000,10,28.313,-48.022,34.496
4.000,11,-76.948,32.226,34.608
4.000,12,28.628,-65.074,34.511
4.000,13,-93.759,32.319,34.541
4.000,14,29.132,-81.919,34.625
4.100,0,25.110,37.088,34.871
4.100,1,8.129,36.258,34.871
4.100,2,26.801,20.969,34.995
4.100,3,-8.720,35.609,34.897
4.100,4,27.830,4.132,34.986
4.100,5,-25.683,34.219,34.949
4.100,6,28.626,-12.761,34.979
4.100,7,-42.750,33.291,34.937
4.100,8,28.886,-30.008,34.889
4.100,9,-59.598,33.312,34.860
4.100,10,29.029,-47.270,34.801
4.100,11,-76.459,32.710,34.904
4.100,12,29.380,-64.302,34.817
4.100,13,-93.283,32.760,34.838
4.100,14,29.937,-81.117,34.934
4.200,0,25.739,37.780,35.182
4.200,1,8.747,36.939,35.182
4.200,2,27.409,21.642,35.301
4.200,3,-8.143,36.239,35.203
4.200,4,28.444,4.814,35.293
4.200,5,-25.140,34.827,35.252
4.200,6,29.253,-12.069,35.286
4.200,7,-42.228,33.866,35.239
4.200,8,29.546,-29.293,35.199
4.200,9,-59.102,33.826,35.163
4.200,10,29.725,-46.534,35.113
4.200,11,-75.972,33.206,35.207
4.200,12,30.111,-63.546,35.131
4.200,13,-92.809,33.210,35.143
4.200,14,30.718,-80.334,35.251
4.300,0,26.361,38.463,35.500
4.300,1,9.360,37.612,35.500
4.300,2,28.002,22.300,35.614
4.300,3,-7.572,36.866,35.516
4.300,4,29.038,5.478,35.606
4.300,5,-24.599,35.440,35.561
4.300,6,29.859,-11.395,35.600
4.300,7,-41.706,34.451,35.549
4.300,8,30.185,-28.596,35.517
4.300,9,-58.605,34.349,35.475
4.300,10,30.400,-45.813,35.434
4.300,11,-75.485,33.712,35.518
4.300,12,30.821,-62.806,35.452
4.300,13,-92.337,33.669,35.456
4.300,14,31.474,-79.569,35.573
4.400,0,26.976,39.136,35.824
4.400,1,9.967,38.279,35.824
4.400,2,28.581,22.942,35.932
4.400,3,-7.004,37.490,35.836
4.400,4,29.615,6.126,35.925
4.400,5,-24.059,36.056,35.877
4.400,6,30.444,-10.740,35.920
4.400,7,-41.183,35.046,35.865
4.400,8,30.804,-27.915,35.840
4.400,9,-58.107,34.882,35.793
4.400,10,31.056,-45.109,35.761
4.400,11,-74.998,34.230,35.836
4.400,12,31.510,-62.082,35.780
4.400,13,-91.865,34.139,35.776
4.400,14,32.205,-78.823,35.901
4.500,0,27.584,39.800,36.154
4.500,1,10.567,38.939,36.154
4.500,2,29.147,23.570,36.256
4.500,3,-6.440,38.110,36.162
4.500,4,30.175,6.758,36.249
4.500,5,-23.520,36.677,36.199
4.500,6,31.010,-10.102,36.245
4.500,7,-40.658,35.649,36.187
4.500,8,31.403,-27.252,36.169
4.500,9,-57.607,35.424,36.117
4.500,10,31.693,-44.420,36.093
4.500,11,-74.508,34.758,36.159
4.500,12,32.179,-61.374,36.113
4.500,13,-91.392,34.619,36.102
4.500,14,32.912,-78.095,36.234
4.600,0,28.185,40.454,36.489
4.600,1,11.162,39.591,36.489
4.600,2,29.701,24.184,36.584
4.600,3,-5.879,38.729,36.493
4.600,4,30.720,7.374,36.578
4.600,5,-22.980,37.301,36.526
4.600,6,31.559,-9.481,36.574
4.600,7,-40.131,36.260,36.514
4.600,8,31.984,-26.605,36.503
