# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 500,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
3.000,7,-49.440,18.443,31.756
3.000,8,18.443,-49.440,31.756
3.000,9,-66.410,18.443,31.756
3.000,10,18.443,-66.410,31.756
3.000,11,-83.381,18.443,31.756
3.000,12,18.443,-83.381,31.756
3.000,13,-100.351,18.443,31.756
3.000,14,18.443,-100.351,31.756
3.100,0,19.200,19.200,31.843
3.100,1,2.229,19.200,31.843
3.100,2,19.200,2.229,31.843
3.100,3,-14.741,19.200,31.843
3.100,4,19.200,-14.741,31.843
3.100,5,-31.712,19.200,31.843
3.100,6,19.200,-31.712,31.843
3.100,7,-48.682,19.200,31.843
3.100,8,19.200,-48.682,31.843
3.100,9,-65.653,19.200,31.843
3.100,10,19.200,-65.653,31.843
3.100,11,-82.623,19.200,31.843
3.100,12,19.200,-82.623,31.843
3.100,13,-99.594,19.200,31.843
3.100,14,19.200,-99.594,31.843
3.200,0,19.955,19.955,31.930
3.200,1,2.985,19.955,31.930
3.200,2,19.955,2.985,31.930
3.200,3,-13.986,19.955,31.930
3.200,4,19.955,-13.986,31.930
3.200,5,-30.956,19.955,31.930
3.200,6,19.955,-30.956,31.930
3.200,7,-47.927,19.955,31.930
3.200,8,19.955,-47.927,31.930
3.200,9,-64.897,19.955,31.930
3.200,10,19.955,-64.897,31.930
3.200,11,-81.868,19.955,31.930
3.200,12,19.955,-81.868,31.930
3.200,13,-98.839,19.955,31.930
3.200,14,19.955,-98.839,31.930
3.300,0,20.708,20.708,32.017
3.300,1,3.737,20.708,32.017
3.300,2,20.708,3.737,32.017
3.300,3,-13.233,20.708,32.017
3.300,4,20.708,-13.233,32.017
3.300,5,-30.204,20.708,32.017
3.300,6,20.708,-30.204,32.017
3.300,7,-47.174,20.708,32.017
3.300,8,20.708,-47.174,32.017
3.300,9,-64.145,20.708,32.017
3.300,10,20.708,-64.145,32.017
3.300,11,-81.115,20.708,32.017
3.300,12,20.708,-81.115,32.017
3.300,13,-98.086,20.708,32.017
3.300,14,20.708,-98.086,32.017
3.400,0,21.457,21.457,32.103
3.400,1,4.486,21.457,32.103
3.400,2,21.457,4.486,32.103
3.400,3,-12.484,21.457,32.103
3.400,4,21.457,-12.484,32.103
3.400,5,-29.455,21.457,32.103
3.400,6,21.457,-29.455,32.103
3.400,7,-46.425,21.457,32.103
3.400,8,21.457,-46.425,32.103
3.400,9,-63.396,21.457,32.103
3.400,10,21.457,-63.396,32.103
3.400,11,-80.366,21.457,32.103
3.400,12,21.457,-80.366,32.103
3.400,13,-97.337,21.457,32.103
3.400,14,21.457,-97.337,32.103
3.500,0,22.201,22.201,32.188
3.500,1,5.231,22.201,32.188
3.500,2,22.201,5.231,32.188
3.500,3,-11.740,22.201,32.188
3.500,4,22.201,-11.740,32.188
3.500,5,-28.710,22.201,32.188
3.500,6,22.201,-28.710,32.188
3.500,7,-45.681,22.201,32.188
3.500,8,22.201,-45.681,32.188
3.500,9,-62.651,22.201,32.188
3.500,10,22.201,-62.651,32.188
3.500,11,-79.622,22.201,32.188
3.500,12,22.201,-79.622,32.188
3.500,13,-96.592,22.201,32.188
3.500,14,22.201,-96.592,32.188
3.600,0,22.941,22.941,32.273
3.600,1,5.970,22.941,32.273
3.600,2,22.941,5.970,32.273
