# 实时计算弹簧避障航线 (由前端地图驱动)
# Format: time, nodeId, x, y, z
147.944,0,-9.000,0.010,0.010
148.090,5,-9.000,0.073,0.030
148.109,8,-9.000,0.097,0.030
148.186,1,-9.000,0.028,-0.010
148.281,6,-9.000,0.095,0.030
148.324,14,-9.000,1.049,0.030
148.547,13,-9.000,1.072,0.050
148.605,7,-9.000,0.097,0.040
148.890,10,-9.000,0.995,0.030
149.035,2,-9.000,0.074,0.030
149.116,12,-9.000,1.017,0.040
149.129,9,10.000,0.136,0.030
149.248,4,-9.000,0.052,0.020
149.334,11,-9.000,1.017,0.050
149.444,0,-9.000,0.010,0.010
149.590,5,-9.000,0.073,0.030
149.609,8,-9.000,0.097,0.020
149.686,1,-9.000,0.028,-0.010
149.781,6,-9.000,0.095,0.030
149.824,14,-9.000,1.049,0.040
150.047,13,-9.000,1.072,0.050
150.105,7,-9.000,0.097,0.030
150.390,10,-9.000,0.995,0.030
150.536,2,-9.000,0.073,0.030
150.616,12,-9.000,1.017,0.040
150.629,9,10.000,0.136,0.030
150.748,4,-9.000,0.052,0.020
150.834,11,-9.000,1.017,0.040
150.944,0,-9.000,0.010,0.000
151.090,5,-9.000,0.073,0.020
151.109,8,-9.000,0.097,0.020
151.186,1,-9.000,0.028,-0.000
151.281,6,-9.000,0.095,0.030
151.324,14,-9.000,1.049,0.040
151.547,13,-9.000,1.072,0.050
151.605,7,-9.000,0.097,0.030
151.890,10,-9.000,0.995,0.020
152.036,2,-9.000,0.073,0.020
152.116,12,-9.000,1.016,0.030
152.129,9,10.000,0.135,0.020
152.248,4,-9.000,0.052,0.020
152.334,11,-9.000,1.017,0.040
152.444,0,-9.000,0.010,0.000
152.590,5,-9.000,0.073,0.030
152.609,8,-9.000,0.096,0.020
152.686,1,-9.000,0.028,-0.000
152.781,6,-9.000,0.095,0.020
152.824,14,-9.000,1.049,0.040
153.047,13,-9.000,1.072,0.050
153.105,7,-9.000,0.097,0.030
153.390,10,-9.000,0.995,0.030
153.536,2,-9.000,0.073,0.030
153.616,12,-9.000,1.016,0.040
153.629,9,10.000,0.135,0.030
153.748,4,-9.000,0.052,0.020
153.834,11,-9.000,1.017,0.040
153.944,0,-9.000,0.010,0.000
154.090,5,-9.000,0.073,0.020
154.109,8,-9.000,0.096,0.020
154.186,1,-9.000,0.027,-0.000
154.280,6,-9.000,0.095,0.020
154.324,14,-9.000,1.049,0.040
154.547,13,-9.000,1.072,0.040
154.605,7,-9.000,0.097,0.020
154.889,10,-9.000,0.995,0.030
155.036,2,-9.000,0.073,0.020
155.116,12,-9.000,1.016,0.030
155.129,9,10.000,0.135,0.030
155.248,4,-9.000,0.052,0.010
155.334,11,-9.000,1.017,0.030
155.444,0,-9.000,0.010,0.010
155.590,5,-9.000,0.073,0.020
155.609,8,-9.000,0.096,0.020
155.686,1,-9.000,0.027,-0.010
155.782,6,-9.000,0.095,0.020
155.824,14,-9.000,1.049,0.030
156.047,13,-9.000,1.072,0.040
156.105,7,-9.000,0.097,0.020
156.389,10,-9.000,0.995,0.030
156.536,2,-9.000,0.073,0.030
156.616,12,-9.000,1.016,0.020
156.629,9,10.000,0.134,0.030
156.748,4,-9.000,0.052,0.010
156.834,11,-9.000,1.017,0.020
156.944,0,-9.000,0.010,0.010
157.090,5,-9.000,0.073,0.020
157.109,8,-9.000,0.096,0.020
157.186,1,-9.000,0.027,-0.010
157.280,6,-9.000,0.094,0.030
157.324,14,-9.000,1.049,0.030
157.547,13,-9.000,1.072,0.040
157.605,7,-9.000,0.097,0.030
157.889,10,-9.000,0.995,0.030
158.036,2,-9.000,0.073,0.020
158.116,12,-9.000,1.016,0.020
158.129,9,10.000,0.134,0.030
158.248,4,-9.000,0.051,0.010
158.334,11,-9.000,1.017,0.030
158.444,0,-9.000,0.011,0.010
158.590,5,-9.000,0.073,0.030
158.609,8,-9.000,0.096,0.020
158.686,1,-9.000,0.027,-0.010
158.782,6,-9.000,0.094,0.020
158.824,14,-9.000,1.049,0.030
159.047,13,-9.000,1.072,0.050
159.105,7,-9.000,0.097,0.030
159.389,10,-9.000,0.995,0.040
159.536,2,-9.000,0.073,0.020
159.616,12,-9.000,1.016,0.030
159.629,9,10.000,0.134,0.030
159.748,4,-9.000,0.051,0.020
159.834,11,-9.000,1.016,0.030
159.944,0,-9.000,0.011,-0.020
160.090,5,-9.000,0.073,0.030
160.109,8,-9.000,0.096,0.020
160.186,1,-9.000,0.027,-0.000
160.280,6,-9.000,0.094,0.020
160.324,14,-9.000,1.049,0.030
160.547,13,-9.000,1.072,0.050
160.605,7,-9.000,0.097,0.020
160.889,10,-9.000,0.995,0.030
161.036,2,-9.000,0.073,0.030
161.116,12,-9.000,1.016,0.030
161.129,9,10.000,0.134,0.030
161.248,4,-9.000,0.051,0.020
161.334,11,-9.000,1.016,0.040
161.444,0,-9.000,0.011,-0.010
161.590,5,-9.000,0.073,0.030
161.609,8,-9.000,0.096,0.020
161.686,1,-9.000,0.026,-0.000
161.780,6,-9.000,0.094,0.020
161.824,14,-9.000,1.049,0.040
162.047,13,-9.000,1.072,0.050
162.105,7,-9.000,0.096,0.020
162.389,10,-9.000,0.995,0.020
162.536,2,-9.000,0.072,0.030
162.616,12,-9.000,1.016,0.020
162.629,9,10.000,0.133,0.030
162.748,4,-9.000,0.051,0.020
162.834,11,-9.000,1.016,0.050
162.944,0,-9.000,0.011,0.010
163.090,5,-9.000,0.073,0.030
163.109,8,-9.000,0.096,0.030
163.186,1,-9.000,0.026,-0.000
163.324,14,-9.000,1.049,0.030
163.547,13,-9.000,1.072,0.050
163.605,7,-9.000,0.096,0.030
164.036,2,-9.000,0.072,0.030
164.248,4,-9.000,0.051,0.020
164.781,6,-9.000,0.094,0.030
165.390,10,-9.000,0.995,0.030
165.617,12,-9.000,1.016,0.030
165.630,9,10.000,0.133,0.030
165.834,11,-9.000,1.016,0.040
165.944,0,-9.000,0.011,0.010
166.091,5,-9.000,0.073,0.030
166.109,8,-9.000,0.096,0.030
166.185,1,-9.000,0.026,0.010
166.324,14,-9.000,1.049,0.040
166.546,13,-9.000,1.072,0.060
166.606,7,-9.000,0.096,0.040
167.036,2,-9.000,0.072,0.030
167.247,4,-9.000,0.051,0.030
167.781,6,-9.000,0.094,0.020
168.390,10,-9.000,0.995,0.030
168.617,12,-9.000,1.016,0.030
168.630,9,10.000,0.133,0.030
168.834,11,-9.000,1.015,0.020
168.944,0,-9.000,0.011,0.000
169.091,5,-9.000,0.073,0.030
169.109,8,-9.000,0.096,0.020
169.185,1,-9.000,0.026,-0.000
169.324,14,-9.000,1.049,0.040
169.546,13,-9.000,1.072,0.040
169.606,7,-9.000,0.096,0.030
170.036,2,-9.000,0.072,0.020
170.247,4,-9.000,0.051,0.020
170.781,6,-9.000,0.094,0.020
171.390,10,-9.000,0.994,0.040
171.617,12,-9.000,1.016,0.040
171.630,9,10.000,0.133,0.030
171.834,11,-9.000,1.015,0.030
171.944,0,-9.000,0.011,0.010
172.091,5,-9.000,0.073,0.030
172.109,8,-9.000,0.096,0.030
172.185,1,-9.000,0.025,-0.000
172.324,14,-9.000,1.049,0.040
172.547,13,-9.000,1.072,0.060
172.606,7,-9.000,0.096,0.040
173.035,2,-9.000,0.072,0.030
173.247,4,-9.000,0.051,0.020
173.782,6,-9.000,0.094,0.040
174.389,10,-9.000,0.994,0.030
174.617,12,-9.000,1.016,0.040
174.630,9,10.000,0.133,0.030
174.834,11,-9.000,1.014,0.030
174.944,0,-9.000,0.011,0.020
175.092,5,-9.000,0.073,0.030
175.108,8,-9.000,0.096,0.020
175.185,1,-9.000,0.025,-0.000
175.325,14,-9.000,1.049,0.040
175.547,13,-9.000,1.072,0.040
175.606,7,-9.000,0.096,0.030
176.035,2,-9.000,0.072,0.030
176.247,4,-9.000,0.051,0.020
176.782,6,-9.000,0.094,0.020
177.389,10,-9.000,0.994,0.020
177.617,12,-9.000,1.015,0.030
177.630,9,10.000,0.132,0.030
177.834,11,-9.000,1.014,0.030
177.945,0,-9.000,0.011,0.020
178.092,5,-9.000,0.073,0.030
178.108,8,-9.000,0.096,0.020
178.185,1,-9.000,0.025,-0.000
178.325,14,-9.000,1.049,0.030
178.546,13,-9.000,1.072,0.040
178.606,7,-9.000,0.096,0.030
179.036,2,-9.000,0.072,0.020
179.247,4,-9.000,0.051,0.020
179.781,6,-9.000,0.094,0.020
180.389,10,-9.000,0.994,0.030
180.616,12,-9.000,1.015,0.040
180.631,9,10.000,0.132,0.020
180.834,11,-9.000,1.013,0.030
180.945,0,-9.000,0.011,0.020
181.091,5,-9.000,0.073,0.020
181.108,8,-9.000,0.096,0.020
181.185,1,-9.000,0.025,-0.000
181.324,14,-9.000,1.049,0.030
181.546,13,-9.000,1.072,0.050
181.605,7,-9.000,0.096,0.030
182.036,2,-9.000,0.072,0.030
182.247,4,-9.000,0.050,0.020
182.540,11,-9.000,1.012,0.040
182.782,6,-9.000,0.094,0.030
183.389,10,-9.000,0.994,0.020
183.616,12,-9.000,1.015,0.040
183.631,9,10.000,0.132,0.030
183.945,0,-9.000,0.011,-0.010
184.040,11,-9.000,1.012,0.040
184.091,5,-9.000,0.073,0.030
184.108,8,-9.000,0.096,0.020
184.185,1,-9.000,0.024,-0.000
184.324,14,-9.000,1.049,0.040
184.546,13,-9.000,1.072,0.050
184.605,7,-9.000,0.096,0.030
185.036,2,-9.000,0.072,0.040
185.247,4,-9.000,0.050,0.020
185.540,11,-9.000,1.011,0.040
185.781,6,-9.000,0.094,0.020
186.389,10,-9.000,0.994,0.010
186.616,12,-9.000,1.015,0.030
186.631,9,10.000,0.132,0.030
186.924,11,-9.000,1.010,0.040
186.945,0,-9.000,0.011,0.040
187.091,5,-9.000,0.073,0.020
187.108,8,-9.000,0.096,0.020
187.185,1,-9.000,0.024,0.020
187.324,14,-9.000,1.049,0.030
187.546,13,-9.000,1.072,0.050
187.605,7,-9.000,0.096,0.020
188.036,2,-9.000,0.072,0.020
188.247,4,-9.000,0.050,0.020
188.424,11,-9.000,1.009,1.510
188.781,6,-9.000,0.094,0.020
189.389,10,-9.000,0.995,0.030
189.616,12,-9.000,1.015,0.020
189.631,9,10.000,0.132,0.020
189.924,11,-9.000,1.008,1.310
189.945,0,-9.000,0.011,0.030
190.091,5,-9.000,0.073,0.020
190.108,8,-9.000,0.096,0.020
190.185,1,-9.000,0.024,0.010
190.324,14,-9.000,1.049,0.030
190.546,13,-9.000,1.072,0.050
190.605,7,-9.000,0.096,0.030
191.036,2,-9.000,0.072,0.030
191.247,4,-9.000,0.050,0.030
191.424,11,-9.000,1.007,1.190
191.782,6,-9.000,0.094,0.020
192.389,10,-9.000,0.995,0.070
192.616,12,-9.000,1.015,0.030
192.631,9,10.000,0.132,0.030
192.924,11,-9.000,1.006,1.230
192.945,0,-9.000,0.011,0.030
193.091,5,-9.000,0.073,0.020
193.108,8,-9.000,0.096,0.030
193.185,1,-9.000,0.024,0.010
193.324,14,-9.000,1.049,0.040
193.546,13,-9.000,1.072,0.060
193.605,7,-9.000,0.096,0.030
194.036,2,-9.000,0.072,0.020
194.247,4,-9.000,0.050,0.020
194.424,11,-9.000,1.005,1.220
194.782,6,-9.000,0.094,0.020
195.390,10,-9.000,0.995,0.040
195.616,12,-9.000,1.015,0.040
195.631,9,10.000,0.132,0.030
195.926,11,-9.000,1.004,1.100
195.945,0,-9.000,0.011,0.020
196.091,5,-9.000,0.073,0.020
196.108,8,-9.000,0.096,0.030
196.185,1,-9.000,0.024,0.020
196.324,14,-9.000,1.049,0.040
196.542,11,-9.000,1.004,1.060
196.546,13,-9.000,1.072,0.050
196.605,7,-9.000,0.096,0.040
197.036,2,-9.000,0.072,0.030
197.247,4,-9.000,0.050,0.020
197.782,6,-9.000,0.094,0.030
198.042,11,-9.000,1.003,0.840
198.390,10,-9.000,0.995,0.030
198.616,12,-9.000,1.015,0.030
198.631,9,10.000,0.132,0.030
198.945,0,-9.000,0.012,0.020
199.091,5,-9.000,0.073,0.020
199.108,8,-9.000,0.096,0.030
199.185,1,-9.000,0.023,0.010
199.324,14,-9.000,1.049,0.040
199.542,11,-9.000,1.003,0.650
199.546,13,-9.000,1.072,0.050
199.605,7,-9.000,0.097,0.030
200.036,2,-9.000,0.072,0.020
200.200,11,-9.000,1.003,0.640
200.247,4,-9.000,0.050,0.020
200.780,6,-9.000,0.094,0.020
201.063,11,-9.000,1.003,0.790
201.190,11,-9.000,1.003,0.740
201.390,10,-9.000,0.995,0.040
201.616,12,-9.000,1.015,0.030
201.631,9,10.000,0.132,0.030
201.945,0,-9.000,0.012,0.010
202.091,5,-9.000,0.073,0.030
202.108,8,-9.000,0.096,0.020
202.185,1,-9.000,0.023,0.010
202.324,14,-9.000,1.049,0.040
202.546,13,-9.000,1.072,0.050
202.605,7,-9.000,0.097,0.030
202.798,12,-9.000,1.015,0.030
203.035,2,-9.000,0.072,0.030
203.247,4,-9.000,0.050,0.020
203.782,6,-9.000,0.094,0.030
204.190,11,-9.000,1.004,-0.500
204.389,10,-9.000,0.995,0.010
204.631,9,10.000,0.132,0.020
204.945,0,-9.000,0.012,0.010
205.091,5,-9.000,0.073,0.030
205.108,8,-9.000,0.096,0.020
205.185,1,-9.000,0.023,0.020
205.324,14,-9.000,1.049,0.040
205.546,13,-9.000,1.072,0.040
205.605,7,-9.000,0.097,0.030
205.668,11,-9.000,1.004,-0.430
205.798,12,-9.000,1.015,0.030
206.035,2,-9.000,0.072,0.030
206.247,4,-9.000,0.050,0.020
206.781,6,-9.000,0.094,0.020
207.389,10,-9.000,0.995,0.020
207.631,9,10.000,0.132,0.020
207.945,0,-9.000,0.012,0.010
208.091,5,-9.000,0.073,0.020
208.108,8,-9.000,0.096,0.020
208.185,1,-9.000,0.024,-0.000
208.324,14,-9.000,1.049,0.040
208.546,13,-9.000,1.072,0.050
208.605,7,-9.000,0.097,0.030
208.668,11,-9.000,1.005,0.050
208.798,12,-9.000,1.015,0.030
209.035,2,-9.000,0.072,0.040
209.247,4,-9.000,0.051,0.020
209.781,6,-9.000,0.094,0.030
210.389,10,-9.000,0.995,0.050
210.631,9,10.000,0.132,0.040
210.945,0,-9.000,0.012,0.030
211.091,5,-9.000,0.074,0.030
211.108,8,-9.000,0.096,0.030
211.185,1,-9.000,0.024,0.010
211.324,14,-9.000,1.050,0.040
211.546,13,-9.000,1.072,0.050
211.605,7,-9.000,0.097,0.040
211.667,11,-9.000,1.006,0.130
211.798,12,-9.000,1.015,0.040
212.035,2,-9.000,0.072,0.040
212.247,4,-9.000,0.051,0.030
212.782,6,-9.000,0.094,0.030
213.389,10,-9.000,0.995,0.040
213.630,9,10.000,0.132,0.030
213.945,0,-9.000,0.012,0.020
214.092,5,-9.000,0.074,0.030
214.109,8,-9.000,0.096,0.020
214.185,1,-9.000,0.024,0.020
214.325,14,-9.000,1.050,0.040
214.547,13,-9.000,1.072,0.050
214.605,7,-9.000,0.098,0.030
214.667,11,-9.000,1.007,0.080
214.798,12,-9.000,1.016,0.040
215.035,2,-9.000,0.072,0.030
215.247,4,-9.000,0.051,0.020
215.782,6,-9.000,0.094,0.020
216.389,10,-9.000,0.995,0.030
216.630,9,10.000,0.132,0.020
216.945,0,-9.000,0.012,0.000
217.092,5,-9.000,0.074,0.020
217.109,8,-9.000,0.096,0.020
217.185,1,-9.000,0.025,0.010
217.325,14,-9.000,1.050,0.030
217.547,13,-9.000,1.073,0.050
217.606,7,-9.000,0.099,0.030
217.667,11,-9.000,1.008,0.080
217.797,12,-9.000,1.016,0.020
218.036,2,-9.000,0.072,0.030
218.248,4,-9.000,0.051,0.020
218.782,6,-9.000,0.094,0.020
219.390,10,-9.000,0.996,0.040
219.630,9,10.000,0.133,0.030
219.945,0,-9.000,0.012,0.000
220.092,5,-9.000,0.075,0.030
220.109,8,-9.000,0.097,0.030
220.186,1,-9.000,0.025,0.010
220.325,14,-9.000,1.050,0.040
220.547,13,-9.000,1.073,0.050
220.606,7,-9.000,0.100,0.040
220.667,11,-9.000,1.009,0.070
220.799,12,-9.000,1.016,0.030
221.036,2,-9.000,0.072,0.030
221.248,4,-9.000,0.051,0.020
221.782,6,-9.000,0.094,0.030
222.390,10,-9.000,0.996,0.020
222.630,9,10.000,0.133,0.030
222.946,0,-9.000,0.012,0.010
223.092,5,-9.000,0.076,0.030
223.109,8,-9.000,0.097,0.030
223.186,1,-9.000,0.026,0.010
223.325,14,-9.000,1.051,0.040
223.547,13,-9.000,1.074,0.050
223.606,7,-9.000,0.101,0.030
223.668,11,-9.000,1.011,0.060
223.799,12,-9.000,1.017,0.030
224.036,2,-9.000,0.072,0.030
224.248,4,-9.000,0.051,0.020
224.781,6,-9.000,0.095,0.020
225.390,10,-9.000,0.996,0.020
225.630,9,10.000,0.134,0.030
225.946,0,-9.000,0.013,0.010
226.092,5,-9.000,0.076,0.030
226.109,8,-9.000,0.097,0.030
226.186,1,-9.000,0.027,0.010
226.325,14,-9.000,1.051,0.030
226.547,13,-9.000,1.075,0.060
226.605,7,-9.000,0.102,0.030
226.666,11,-9.000,1.012,0.070
226.799,12,-9.000,1.018,0.030
227.035,2,-9.000,0.072,0.040
227.247,4,-9.000,0.052,0.020
227.673,8,-9.000,0.097,0.040
227.782,6,-9.000,0.095,0.030
228.390,10,-9.000,0.997,0.030
228.630,9,10.000,0.135,0.040
228.946,0,-9.000,0.013,0.010
229.092,5,-9.000,0.077,0.030
229.186,1,-9.000,0.029,0.020
229.325,14,-9.000,1.052,0.040
229.547,13,-9.000,1.076,0.060
229.605,7,-9.000,0.103,0.030
229.668,11,-9.000,1.014,0.050
229.799,12,-9.000,1.019,0.030
230.035,2,-9.000,0.073,0.030
230.247,4,-9.000,0.052,0.030
230.673,8,-9.000,0.097,0.020
230.781,6,-9.000,0.095,0.020
231.390,10,-9.000,0.997,0.020
231.630,9,10.000,0.136,0.020
231.946,0,-9.000,0.014,0.010
232.092,5,-9.000,0.079,0.030
232.186,1,-9.000,0.030,-0.000
232.325,14,-9.000,1.053,0.030
232.547,13,-9.000,1.077,0.050
232.605,7,-9.000,0.105,0.040
232.668,11,-9.000,1.017,0.050
232.799,12,-9.000,1.020,0.020
233.035,2,-9.000,0.073,0.040
233.247,4,-9.000,0.052,0.030
233.673,8,-9.000,0.098,0.030
233.804,6,-9.000,0.096,0.030
234.389,10,-9.000,0.998,0.020
234.630,9,10.000,0.138,0.030
234.946,0,-9.000,0.014,0.010
235.092,5,-9.000,0.080,0.030
235.185,1,-9.000,0.032,-0.000
235.325,14,-9.000,1.054,0.040
235.547,13,-9.000,1.079,0.050
235.606,7,-9.000,0.107,0.030
235.667,11,-9.000,1.019,0.040
235.799,12,-9.000,1.021,0.030
236.035,2,-9.000,0.074,0.030
236.247,4,-9.000,0.053,0.020
236.672,8,-9.000,0.098,0.020
236.804,6,-9.000,0.097,0.020
237.389,10,-9.000,0.999,0.010
237.631,9,10.000,0.139,0.020
237.945,0,-9.000,0.015,-0.010
238.091,5,-9.000,0.082,0.020
238.185,1,-9.000,0.035,-0.000
238.325,14,-9.000,1.055,0.030
238.547,13,-9.000,1.081,0.040
238.606,7,-9.000,0.109,0.020
238.667,11,-9.000,1.021,0.040
238.798,12,-9.000,1.022,0.020
239.035,2,-9.000,0.074,0.030
239.247,4,-9.000,0.054,0.020
239.543,11,-9.000,1.023,0.040
239.672,8,-9.000,0.099,0.020
239.743,11,-9.000,1.026,0.040
239.803,6,-9.000,0.098,0.020
239.943,11,-9.000,1.028,0.040
240.143,11,-9.000,1.031,0.040
240.179,13,-9.000,1.083,0.050
240.343,11,-9.000,1.034,0.040
240.381,13,-9.000,1.085,0.050
240.389,10,-9.000,1.000,0.020
240.543,11,-9.000,1.037,0.040
240.581,13,-9.000,1.087,0.050
240.631,9,10.000,0.142,0.020
240.743,11,-9.000,1.040,0.080
240.781,13,-9.000,1.090,0.050
240.943,11,-9.000,1.043,0.170
240.945,0,-9.000,0.016,-0.010
240.981,13,-9.000,1.093,0.050
241.005,13,-9.000,1.097,0.050
241.091,5,-9.000,0.083,0.030
241.143,11,-9.000,1.047,0.310
241.185,1,-9.000,0.037,0.010
241.205,13,-9.000,1.101,0.060
241.324,14,-9.000,1.057,0.030
241.343,11,-9.000,1.051,0.510
241.405,13,-9.000,1.105,0.100
241.543,11,-9.000,1.055,0.730
241.605,13,-9.000,1.109,0.190
241.606,7,-9.000,0.112,0.030
241.743,11,-9.000,1.059,0.960
241.798,12,-9.000,1.024,0.030
241.805,13,-9.000,1.114,0.340
241.943,11,-9.000,1.063,1.180
242.005,13,-9.000,1.118,0.540
242.035,2,-9.000,0.075,0.040
242.143,11,-9.000,1.067,1.380
242.205,13,-9.000,1.123,0.770
242.247,4,-9.000,0.054,0.020
242.343,11,-9.000,1.071,1.570
242.405,13,-9.000,1.128,0.990
242.543,11,-9.000,1.075,1.710
242.605,13,-9.000,1.133,1.200
242.672,8,-9.000,0.100,0.020
242.743,11,-9.000,1.079,1.810
242.803,6,-9.000,0.099,0.030
242.805,13,-9.000,1.138,1.400
242.943,11,-9.000,1.083,1.870
243.005,13,-9.000,1.142,1.580
243.143,11,-9.000,1.087,1.900
243.205,13,-9.000,1.147,1.710
243.343,11,-9.000,1.091,1.910
243.390,10,-9.000,1.001,-0.000
243.405,13,-9.000,1.151,1.810
243.543,11,-9.000,1.094,1.920
243.605,13,-9.000,1.155,1.860
243.631,9,10.000,0.144,0.030
243.743,11,-9.000,1.098,1.930
243.805,13,-9.000,1.159,1.900
243.943,11,-9.000,1.101,1.940
243.945,0,-9.000,0.018,0.020
244.005,13,-9.000,1.163,1.920
244.091,5,-9.000,0.086,0.020
244.143,11,-9.000,1.104,1.950
244.185,1,-9.000,0.040,0.020
244.205,13,-9.000,1.167,1.930
244.324,14,-9.000,1.059,0.030
244.343,11,-9.000,1.106,1.960
244.405,13,-9.000,1.170,1.940
244.543,11,-9.000,1.108,1.980
244.605,13,-9.000,1.173,1.950
244.606,7,-9.000,0.115,0.020
244.745,11,-9.000,1.110,1.990
244.798,12,-9.000,1.026,0.020
244.805,13,-9.000,1.175,1.960
244.945,11,-9.000,1.111,2.020
245.005,13,-9.000,1.177,1.970
245.035,2,-9.000,0.076,0.030
245.145,11,-9.000,1.112,2.080
245.205,13,-9.000,1.179,1.980
245.247,4,-9.000,0.055,0.020
245.345,11,-9.000,1.112,2.190
245.407,13,-9.000,1.180,1.990
245.509,6,-9.000,0.100,-0.000
245.545,11,-9.000,1.112,2.370
245.607,13,-9.000,1.180,2.010
245.672,8,-9.000,0.101,0.020
245.745,11,-9.000,1.112,2.620
245.807,13,-9.000,1.181,2.080
245.945,11,-9.000,1.111,2.920
246.007,13,-9.000,1.181,2.190
246.145,11,-9.000,1.110,3.280
246.207,13,-9.000,1.180,2.380
246.345,11,-9.000,1.109,3.660
246.390,10,-9.000,1.003,0.020
246.407,13,-9.000,1.180,2.640
246.545,11,-9.000,1.107,4.040
246.607,13,-9.000,1.179,2.960
246.631,9,10.000,0.147,0.020
246.717,5,-9.000,0.088,0.030
246.745,11,-9.000,1.105,4.430
246.763,9,10.000,0.150,0.020
246.799,1,-9.000,0.043,-0.000
246.807,13,-9.000,1.178,3.320
246.828,7,-9.000,0.118,0.020
246.917,5,-9.000,0.091,0.030
246.945,0,-9.000,0.019,0.020
246.945,11,-9.000,1.103,4.820
246.963,9,10.000,0.154,0.020
246.999,1,-9.000,0.047,-0.000
247.007,13,-9.000,1.176,3.710
247.028,7,-9.000,0.121,0.020
247.117,5,-9.000,0.094,0.030
247.145,11,-9.000,1.101,5.200
247.165,9,10.000,0.158,0.020
247.199,1,-9.000,0.051,-0.000
247.207,13,-9.000,1.175,4.090
247.228,7,-9.000,0.125,0.020
247.317,5,-9.000,0.097,0.030
247.324,14,-9.000,1.060,0.030
247.345,11,-9.000,1.099,5.580
247.365,9,10.000,0.162,0.020
247.399,1,-9.000,0.055,-0.000
247.407,13,-9.000,1.173,4.470
247.430,7,-9.000,0.129,0.020
247.535,5,-9.000,0.101,0.030
247.545,11,-9.000,1.097,5.950
247.577,1,-9.000,0.060,0.020
247.581,9,10.000,0.167,0.030
247.609,13,-9.000,1.171,4.850
247.648,7,-9.000,0.134,0.030
247.735,5,-9.000,0.105,0.030
247.745,11,-9.000,1.095,6.330
247.777,1,-9.000,0.064,0.020
247.783,9,10.000,0.172,0.040
247.798,12,-9.000,1.028,0.030
247.807,13,-9.000,1.169,5.230
247.848,7,-9.000,0.138,0.040
247.935,5,-9.000,0.109,0.080
247.945,11,-9.000,1.093,6.710
247.977,1,-9.000,0.070,0.060
247.981,9,10.000,0.178,0.080
248.009,13,-9.000,1.167,5.600
248.035,2,-9.000,0.077,0.030
248.048,7,-9.000,0.143,0.080
248.135,5,-9.000,0.113,0.180
248.145,11,-9.000,1.090,7.110
248.177,1,-9.000,0.075,0.160
248.183,9,10.000,0.184,0.180
248.209,13,-9.000,1.165,5.980
248.247,4,-9.000,0.057,0.020
248.248,7,-9.000,0.148,0.170
248.335,5,-9.000,0.118,0.340
248.345,11,-9.000,1.088,7.510
248.377,1,-9.000,0.081,0.310
248.383,9,10.000,0.190,0.340
248.407,13,-9.000,1.162,6.350
248.448,7,-9.000,0.154,0.330
248.509,6,-9.000,0.102,0.020
248.535,5,-9.000,0.123,0.540
248.545,11,-9.000,1.086,7.900
248.577,1,-9.000,0.087,0.510
248.583,9,10.000,0.197,0.540
248.607,13,-9.000,1.159,6.740
248.648,7,-9.000,0.159,0.540
248.672,8,-9.000,0.102,-0.000
248.735,5,-9.000,0.128,0.770
248.745,11,-9.000,1.084,8.300
248.777,1,-9.000,0.093,0.740
248.783,9,10.000,0.203,0.770
248.807,13,-9.000,1.157,7.140
248.846,7,-9.000,0.164,0.770
248.935,5,-9.000,0.132,1.000
248.945,11,-9.000,1.082,8.690
248.977,1,-9.000,0.098,0.970
248.983,9,10.000,0.210,1.000
249.007,13,-9.000,1.154,7.550
249.046,7,-9.000,0.169,0.990
249.135,5,-9.000,0.137,1.220
249.145,11,-9.000,1.081,9.080
249.177,1,-9.000,0.104,1.190
249.181,9,10.000,0.217,1.220
249.207,13,-9.000,1.151,7.950
249.246,7,-9.000,0.174,1.210
249.335,5,-9.000,0.142,1.420
249.345,11,-9.000,1.079,9.480
249.377,1,-9.000,0.110,1.390
249.381,9,10.000,0.224,1.420
249.390,10,-9.000,1.004,0.030
249.407,13,-9.000,1.148,8.340
249.448,7,-9.000,0.178,1.410
249.535,5,-9.000,0.146,1.580
249.545,11,-9.000,1.078,9.870
249.577,1,-9.000,0.115,1.560
249.581,9,10.000,0.230,1.590
249.607,13,-9.000,1.146,8.730
249.648,7,-9.000,0.182,1.580
249.735,5,-9.000,0.151,1.710
249.745,11,-9.000,1.077,10.270
249.777,1,-9.000,0.121,1.700
249.781,9,10.000,0.236,1.720
249.807,13,-9.000,1.143,9.130
249.848,7,-9.000,0.187,1.720
249.935,5,-9.000,0.155,1.800
249.945,0,-9.000,0.021,0.010
249.945,11,-9.000,1.076,10.670
249.977,1,-9.000,0.126,1.800
249.981,9,9.050,0.242,1.820
250.011,13,-9.000,1.140,9.540
250.048,7,-9.000,0.190,1.810
250.135,5,-9.000,0.159,1.860
250.145,11,-9.000,1.075,11.080
250.177,1,-9.000,0.130,1.860
250.181,9,8.100,0.248,1.880
250.211,13,-9.000,1.137,9.930
250.248,7,-9.000,0.194,1.870
250.324,14,-9.000,1.063,0.030
250.335,5,-9.000,0.163,1.900
250.345,11,-9.000,1.074,11.490
250.377,1,-9.000,0.135,1.900
250.381,9,7.150,0.253,1.910
250.411,13,-9.000,1.134,10.330
250.448,7,-9.000,0.197,1.900
250.535,5,-9.000,0.166,1.920
250.544,11,-9.000,1.073,11.900
250.577,1,-9.000,0.139,1.910
