# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 571,567,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
2.800,5,-34.055,16.862,32.207
2.800,6,16.904,-34.002,32.207
2.800,7,-51.036,16.855,32.207
2.800,8,16.910,-50.963,32.207
2.800,9,-68.016,16.849,32.207
2.800,10,16.916,-67.924,32.207
2.800,11,-84.996,16.843,32.207
2.800,12,16.922,-84.885,32.207
2.800,13,-101.976,16.837,32.207
2.800,14,16.929,-101.846,32.207
2.900,0,17.641,17.636,32.329
2.900,1,0.661,17.629,32.329
2.900,2,17.649,0.676,32.329
2.900,3,-16.320,17.621,32.329
2.900,4,17.656,-16.285,32.329
2.900,5,-33.300,17.614,32.329
2.900,6,17.663,-33.246,32.329
2.900,7,-50.280,17.606,32.329
2.900,8,17.671,-50.207,32.329
2.900,9,-67.261,17.599,32.329
2.900,10,17.678,-67.168,32.329
2.900,11,-84.241,17.591,32.329
2.900,12,17.686,-84.128,32.329
2.900,13,-101.222,17.584,32.329
2.900,14,17.693,-101.089,32.329
3.000,0,18.397,18.392,32.451
3.000,1,1.416,18.384,32.451
3.000,2,18.405,1.432,32.451
3.000,3,-15.564,18.375,32.451
3.000,4,18.414,-15.529,32.451
3.000,5,-32.545,18.367,32.451
3.000,6,18.422,-32.490,32.451
3.000,7,-49.525,18.358,32.451
3.000,8,18.431,-49.450,32.451
3.000,9,-66.505,18.350,32.451
3.000,10,18.439,-66.411,32.451
3.000,11,-83.486,18.341,32.451
3.000,12,18.448,-83.372,32.451
3.000,13,-100.466,18.332,32.451
3.000,14,18.457,-100.333,32.451
3.100,0,19.151,19.148,32.573
3.100,1,2.171,19.138,32.573
3.100,2,19.161,2.187,32.573
3.100,3,-14.809,19.129,32.573
3.100,4,19.170,-14.774,32.573
3.100,5,-31.790,19.119,32.573
3.100,6,19.180,-31.735,32.573
3.100,7,-48.770,19.110,32.573
3.100,8,19.189,-48.695,32.573
3.100,9,-65.751,19.100,32.573
3.100,10,19.199,-65.656,32.573
3.100,11,-82.731,19.090,32.573
3.100,12,19.208,-82.617,32.573
3.100,13,-99.712,19.081,32.573
3.100,14,19.218,-99.577,32.573
3.200,0,19.904,19.901,32.695
3.200,1,2.924,19.891,32.695
3.200,2,19.915,2.940,32.695
3.200,3,-14.056,19.880,32.695
3.200,4,19.925,-14.021,32.695
3.200,5,-31.037,19.870,32.695
3.200,6,19.935,-30.981,32.695
3.200,7,-48.017,19.860,32.695
3.200,8,19.945,-47.942,32.695
3.200,9,-64.998,19.849,32.695
3.200,10,19.956,-64.903,32.695
3.200,11,-81.978,19.839,32.695
3.200,12,19.966,-81.864,32.695
3.200,13,-98.958,19.829,32.695
3.200,14,19.976,-98.825,32.695
3.300,0,20.654,20.651,32.816
3.300,1,3.674,20.640,32.816
3.300,2,20.665,3.690,32.816
3.300,3,-13.306,20.629,32.816
3.300,4,20.676,-13.271,32.816
3.300,5,-30.286,20.618,32.816
3.300,6,20.687,-30.231,32.816
3.300,7,-47.267,20.608,32.816
3.300,8,20.698,-47.192,32.816
3.300,9,-64.247,20.597,32.816
3.300,10,20.709,-64.153,32.816
3.300,11,-81.227,20.586,32.816
3.300,12,20.720,-81.114,32.816
3.300,13,-98.208,20.575,32.816
3.300,14,20.731,-98.075,32.816
3.400,0,21.401,21.398,32.936
3.400,1,4.421,21.387,32.936
3.400,2,21.412,4.437,32.936
3.400,3,-12.559,21.375,32.936
3.400,4,21.423,-12.524,32.936
3.400,5,-29.540,21.364,32.936
3.400,6,21.435,-29.485,32.936
3.400,7,-46.520,21.352,32.936
3.400,8,21.446,-46.446,32.936
3.400,9,-63.500,21.341,32.936
3.400,10,21.458,-63.407,32.936
3.400,11,-80.480,21.330,32.936
3.400,12,21.469,-80.368,32.936
3.400,13,-97.460,21.318,32.936
3.400,14,21.481,-97.329,32.936
3.500,0,22.143,22.141,33.055
3.500,1,5.163,22.129,33.055
3.500,2,22.154,5.179,33.055
3.500,3,-11.817,22.117,33.055
3.500,4,22.166,-11.782,33.055
3.500,5,-28.797,22.105,33.055
3.500,6,22.178,-28.743,33.055
3.500,7,-45.777,22.093,33.055
3.500,8,22.190,-45.705,33.055
3.500,9,-62.757,22.082,33.055
3.500,10,22.201,-62.666,33.055
3.500,11,-79.736,22.070,33.055
3.500,12,22.213,-79.627,33.055
3.500,13,-96.716,22.058,33.055
3.500,14,22.225,-96.589,33.055
3.600,0,22.880,22.878,33.174
3.600,1,5.900,22.866,33.174
