# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# -58,77,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
4.100,13,-150.285,103.818,33.917
4.100,14,-31.904,-15.387,33.917
4.200,0,-30.692,104.000,34.032
4.200,1,-47.675,104.074,34.032
4.200,2,-30.766,87.043,34.032
4.200,3,-64.659,104.148,34.032
4.200,4,-30.839,70.085,34.032
4.200,5,-81.643,104.222,34.032
4.200,6,-30.913,53.128,34.032
4.200,7,-98.626,104.296,34.032
4.200,8,-30.987,36.171,34.032
4.200,9,-115.610,104.369,34.032
4.200,10,-31.061,19.214,34.032
4.200,11,-132.594,104.443,34.032
4.200,12,-31.135,2.256,34.032
4.200,13,-149.577,104.517,34.032
4.200,14,-31.208,-14.701,34.032
4.300,0,-29.998,104.686,34.145
4.300,1,-46.981,104.761,34.145
4.300,2,-30.073,87.728,34.145
4.300,3,-63.964,104.836,34.145
4.300,4,-30.148,70.769,34.145
4.300,5,-80.946,104.910,34.145
4.300,6,-30.223,53.811,34.145
4.300,7,-97.929,104.985,34.145
4.300,8,-30.298,36.852,34.145
4.300,9,-114.911,105.060,34.145
4.300,10,-30.372,19.894,34.145
4.300,11,-131.894,105.135,34.145
4.300,12,-30.447,2.936,34.145
4.300,13,-148.877,105.210,34.145
4.300,14,-30.522,-14.023,34.145
4.400,0,-29.313,105.364,34.257
4.400,1,-46.294,105.440,34.257
4.400,2,-29.389,88.405,34.257
4.400,3,-63.276,105.516,34.257
4.400,4,-29.464,71.445,34.257
4.400,5,-80.257,105.592,34.257
4.400,6,-29.540,54.486,34.257
4.400,7,-97.239,105.668,34.257
4.400,8,-29.616,37.526,34.257
4.400,9,-114.220,105.744,34.257
4.400,10,-29.692,20.567,34.257
4.400,11,-131.201,105.820,34.257
4.400,12,-29.768,3.607,34.257
4.400,13,-148.183,105.896,34.257
4.400,14,-29.844,-13.352,34.257
4.500,0,-28.634,106.035,34.367
4.500,1,-45.615,106.112,34.367
4.500,2,-28.712,89.075,34.367
4.500,3,-62.595,106.189,34.367
