# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 917,1008,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
2.400,10,13.929,-71.465,31.235
2.400,11,-86.139,16.093,31.393
2.400,12,13.942,-88.551,31.235
2.400,13,-102.984,16.269,31.394
2.400,14,13.955,-105.637,31.235
2.500,0,14.616,14.708,31.321
2.500,1,-2.235,14.717,31.321
2.500,2,14.601,-2.383,31.321
2.500,3,-18.903,14.947,31.350
2.500,4,14.587,-19.474,31.321
2.500,5,-35.174,15.825,31.436
2.500,6,14.573,-36.565,31.321
2.500,7,-51.791,16.391,31.464
2.500,8,14.559,-53.656,31.321
2.500,9,-68.641,16.636,31.456
2.500,10,14.545,-70.748,31.321
2.500,11,-85.378,16.947,31.476
2.500,12,14.531,-87.839,31.321
2.500,13,-102.212,17.155,31.479
2.500,14,14.517,-104.930,31.321
2.600,0,15.370,15.456,31.407
2.600,1,-1.477,15.489,31.407
2.600,2,15.332,-1.639,31.407
2.600,3,-18.142,15.743,31.436
2.600,4,15.293,-18.735,31.407
2.600,5,-34.427,16.618,31.519
2.600,6,15.254,-35.831,31.407
2.600,7,-51.055,17.178,31.545
2.600,8,15.216,-52.926,31.407
2.600,9,-67.905,17.431,31.538
2.600,10,15.177,-70.022,31.407
2.600,11,-84.627,17.779,31.559
2.600,12,15.138,-87.118,31.407
2.600,13,-101.449,18.015,31.563
2.600,14,15.100,-104.213,31.407
2.700,0,16.129,16.207,31.493
2.700,1,-0.716,16.262,31.493
2.700,2,16.068,-0.892,31.493
2.700,3,-17.380,16.536,31.523
2.700,4,16.007,-17.991,31.493
2.700,5,-33.684,17.400,31.602
2.700,6,15.946,-35.090,31.493
2.700,7,-50.325,17.951,31.626
2.700,8,15.885,-52.190,31.493
2.700,9,-67.176,18.209,31.619
2.700,10,15.824,-69.289,31.493
2.700,11,-83.885,18.587,31.642
2.700,12,15.763,-86.388,31.493
2.700,13,-100.698,18.847,31.647
2.700,14,15.702,-103.488,31.493
2.800,0,16.889,16.961,31.581
2.800,1,0.047,17.036,31.581
2.800,2,16.808,-0.141,31.581
2.800,3,-16.619,17.325,31.609
2.800,4,16.727,-17.243,31.581
2.800,5,-32.946,18.172,31.685
2.800,6,16.646,-34.345,31.581
2.800,7,-49.602,18.710,31.707
2.800,8,16.565,-51.447,31.581
2.800,9,-66.455,18.970,31.701
2.800,10,16.484,-68.550,31.581
2.800,11,-83.153,19.373,31.724
2.800,12,16.403,-85.652,31.581
2.800,13,-99.958,19.653,31.730
2.800,14,16.322,-102.754,31.581
2.900,0,17.651,17.716,31.668
2.900,1,0.810,17.809,31.668
2.900,2,17.552,0.612,31.668
2.900,3,-15.859,18.110,31.696
2.900,4,17.454,-16.492,31.668
2.900,5,-32.214,18.933,31.767
2.900,6,17.355,-33.597,31.668
2.900,7,-48.886,19.453,31.788
2.900,8,17.256,-50.701,31.668
2.900,9,-65.742,19.714,31.781
2.900,10,17.157,-67.805,31.668
2.900,11,-82.431,20.137,31.806
2.900,12,17.058,-84.909,31.668
2.900,13,-99.230,20.433,31.813
2.900,14,16.960,-102.014,31.668
3.000,0,18.413,18.471,31.756
3.000,1,1.572,18.579,31.756
3.000,2,18.298,1.366,31.756
3.000,3,-15.102,18.889,31.782
3.000,4,18.184,-15.740,31.756
3.000,5,-31.488,19.683,31.849
3.000,6,18.070,-32.845,31.756
3.000,7,-48.178,20.182,31.868
3.000,8,17.956,-49.951,31.756
3.000,9,-65.037,20.441,31.862
3.000,10,17.841,-67.056,31.756
3.000,11,-81.721,20.880,31.886
3.000,12,17.727,-84.162,31.756
3.000,13,-98.515,21.188,31.895
3.000,14,17.613,-101.267,31.756
3.100,0,19.173,19.226,31.843
3.100,1,2.332,19.347,31.843
3.100,2,19.046,2.120,31.843
3.100,3,-14.349,19.661,31.869
3.100,4,18.918,-14.986,31.843
3.100,5,-30.768,20.421,31.931
3.100,6,18.791,-32.092,31.843
3.100,7,-47.478,20.897,31.947
3.100,8,18.663,-49.198,31.843
3.100,9,-64.342,21.152,31.942
3.100,10,18.536,-66.304,31.843
3.100,11,-81.023,21.601,31.967
3.100,12,18.408,-83.410,31.843
3.100,13,-97.814,21.918,31.976
3.100,14,18.281,-100.516,31.843
3.200,0,19.932,19.978,31.930
3.200,1,3.090,20.111,31.930
3.200,2,19.793,2.873,31.930
3.200,3,-13.600,20.427,31.954
3.200,4,19.655,-14.233,31.930
3.200,5,-30.056,21.148,32.012
3.200,6,19.516,-31.338,31.930
3.200,7,-46.787,21.598,32.026
3.200,8,19.377,-48.444,31.930
3.200,9,-63.655,21.847,32.021
3.200,10,19.239,-65.550,31.930
3.200,11,-80.335,22.302,32.046
3.200,12,19.100,-82.655,31.930
3.200,13,-97.125,22.624,32.056
3.200,14,18.961,-99.761,31.930
3.300,0,20.687,20.728,32.017
3.300,1,3.844,20.870,32.017
3.300,2,20.540,3.624,32.017
3.300,3,-12.856,21.184,32.040
3.300,4,20.392,-13.481,32.017
3.300,5,-29.351,21.863,32.092
3.300,6,20.244,-30.585,32.017
3.300,7,-46.104,22.286,32.105
3.300,8,20.097,-47.689,32.017
3.300,9,-62.978,22.527,32.100
3.300,10,19.949,-64.794,32.017
3.300,11,-79.660,22.983,32.125
3.300,12,19.801,-81.898,32.017
3.300,13,-96.449,23.308,32.135
3.300,14,19.654,-99.003,32.017
3.400,0,21.439,21.475,32.103
3.400,1,4.593,21.623,32.103
3.400,2,21.284,4.372,32.103
3.400,3,-12.119,21.934,32.124
3.400,4,21.130,-12.730,32.103
3.400,5,-28.654,22.567,32.172
3.400,6,20.975,-29.833,32.103
3.400,7,-45.430,22.960,32.183
3.400,8,20.820,-46.935,32.103
3.400,9,-62.310,23.192,32.178
3.400,10,20.666,-64.038,32.103
3.400,11,-78.996,23.645,32.202
3.400,12,20.511,-81.140,32.103
3.400,13,-95.786,23.971,32.213
3.400,14,20.356,-98.242,32.103
3.500,0,22.186,22.217,32.188
3.500,1,5.337,22.371,32.188
3.500,2,22.027,5.117,32.188
3.500,3,-11.388,22.674,32.208
3.500,4,21.867,-11.983,32.188
3.500,5,-27.966,23.260,32.251
3.500,6,21.707,-29.082,32.188
3.500,7,-44.764,23.621,32.260
3.500,8,21.547,-46.182,32.188
3.500,9,-61.651,23.843,32.256
3.500,10,21.387,-63.282,32.188
3.500,11,-78.343,24.291,32.279
3.500,12,21.228,-80.382,32.188
3.500,13,-95.137,24.613,32.290
3.500,14,21.068,-97.481,32.188
3.600,0,22.928,22.954,32.273
3.600,1,6.076,23.111,32.273
3.600,2,22.765,5.858,32.273
3.600,3,-10.663,23.406,32.291
3.600,4,22.602,-11.239,32.273
3.600,5,-27.285,23.941,32.329
3.600,6,22.439,-28.335,32.273
3.600,7,-44.107,24.271,32.336
3.600,8,22.276,-45.431,32.273
3.600,9,-61.001,24.481,32.332
3.600,10,22.113,-62.527,32.273
3.600,11,-77.701,24.919,32.355
3.600,12,21.950,-79.624,32.273
3.600,13,-94.499,25.236,32.366
3.600,14,21.787,-96.720,32.273
3.700,0,23.664,23.686,32.357
3.700,1,6.808,23.845,32.357
3.700,2,23.500,6.593,32.357
3.700,3,-9.947,24.128,32.374
3.700,4,23.335,-10.499,32.357
3.700,5,-26.612,24.612,32.406
3.700,6,23.171,-27.591,32.357
3.700,7,-43.459,24.909,32.411
3.700,8,23.006,-44.683,32.357
3.700,9,-60.360,25.106,32.408
3.700,10,22.842,-61.775,32.357
3.700,11,-77.070,25.532,32.430
3.700,12,22.677,-78.867,32.357
3.700,13,-93.873,25.842,32.441
3.700,14,22.512,-95.959,32.357
3.800,0,24.394,24.411,32.440
3.800,1,7.533,24.570,32.440
3.800,2,24.230,7.324,32.440
3.800,3,-9.238,24.841,32.455
3.800,4,24.065,-9.763,32.440
