# ==========================================
# 智能动态规划轨迹 v2.0 | v_formation
# 起点: 0,0,30 -> 终点: 500,500,30
# dt=0.1s  drones=15
# Format: time(s),nodeId,x(m),y(m),z(m)
# ==========================================
105.000,0,350.877,358.330,30.000
105.000,1,335.017,358.349,30.000
105.000,2,350.860,341.347,30.000
105.000,3,324.291,361.159,30.000
105.000,4,350.815,324.389,30.000
105.000,5,297.483,332.858,30.000
105.000,6,350.807,307.423,30.000
105.000,7,280.527,332.859,30.000
105.000,8,350.782,290.452,30.000
105.000,9,263.583,332.845,30.000
105.000,10,351.389,271.932,30.000
105.000,11,233.223,356.682,30.000
105.000,12,352.806,273.995,30.000
105.000,13,227.629,358.166,30.000
105.000,14,282.823,232.800,30.000
105.100,0,351.009,358.455,30.000
105.100,1,335.134,358.473,30.000
105.100,2,350.993,341.472,30.000
105.100,3,324.228,361.279,30.000
105.100,4,350.949,324.514,30.000
105.100,5,297.605,332.857,30.000
105.100,6,350.941,307.548,30.000
105.100,7,280.649,332.859,30.000
105.100,8,350.916,290.577,30.000
105.100,9,263.699,332.845,30.000
105.100,10,351.496,271.633,30.000
105.100,11,233.255,356.783,30.000
105.100,12,353.396,273.990,30.000
105.100,13,227.696,358.294,30.000
105.100,14,282.823,232.909,30.000
105.200,0,351.141,358.580,30.000
105.200,1,335.249,358.597,30.000
105.200,2,351.126,341.597,30.000
105.200,3,324.164,361.372,30.000
105.200,4,351.083,324.639,30.000
105.200,5,297.727,332.857,30.000
105.200,6,351.075,307.672,30.000
105.200,7,280.771,332.858,30.000
105.200,8,351.051,290.701,30.000
105.200,9,263.815,332.844,30.000
105.200,10,351.573,271.374,30.000
105.200,11,233.281,356.884,30.000
105.200,12,353.958,273.947,30.000
105.200,13,227.761,358.423,30.000
105.200,14,282.823,233.018,30.000
105.300,0,351.274,358.705,30.000
105.300,1,335.363,358.719,30.000
105.300,2,351.258,341.723,30.000
105.300,3,324.099,361.440,30.000
105.300,4,351.216,324.764,30.000
105.300,5,297.848,332.856,30.000
105.300,6,351.209,307.797,30.000
105.300,7,280.892,332.858,30.000
105.300,8,351.186,290.826,30.000
105.300,9,263.931,332.844,30.000
105.300,10,351.627,271.159,30.000
105.300,11,233.301,356.984,30.000
105.300,12,354.488,273.861,30.000
105.300,13,227.826,358.552,30.000
105.300,14,282.823,233.126,30.000
105.400,0,351.406,358.831,30.000
105.400,1,335.475,358.842,30.000
105.400,2,351.391,341.848,30.000
105.400,3,323.998,361.477,30.000
105.400,4,351.350,324.889,30.000
105.400,5,297.969,332.856,30.000
105.400,6,351.343,307.922,30.000
105.400,7,281.013,332.857,30.000
105.400,8,351.321,290.951,30.000
105.400,9,264.047,332.843,30.000
105.400,10,351.665,270.987,30.000
105.400,11,233.318,357.083,30.000
105.400,12,354.983,273.729,30.000
105.400,13,227.890,358.681,30.000
105.400,14,282.823,233.235,30.000
105.500,0,351.539,358.956,30.000
105.500,1,335.585,358.963,30.000
105.500,2,351.524,341.974,30.000
105.500,3,323.904,361.492,30.000
105.500,4,351.484,325.014,30.000
105.500,5,298.091,332.856,30.000
105.500,6,351.477,308.047,30.000
105.500,7,281.134,332.857,30.000
105.500,8,351.456,291.077,30.000
105.500,9,264.163,332.843,30.000
105.500,10,351.690,270.860,30.000
105.500,11,233.331,357.182,30.000
105.500,12,355.441,273.551,30.000
105.500,13,227.953,358.810,30.000
105.500,14,282.823,233.344,30.000
105.600,0,351.671,359.081,30.000
105.600,1,335.695,359.085,30.000
105.600,2,351.657,342.099,30.000
105.600,3,323.774,361.480,30.000
105.600,4,351.618,325.139,30.000
105.600,5,298.212,332.855,30.000
105.600,6,351.611,308.172,30.000
105.600,7,281.255,332.856,30.000
105.600,8,351.591,291.202,30.000
105.600,9,264.279,332.842,30.000
105.600,10,351.708,270.776,30.000
105.600,11,233.384,357.283,30.000
105.600,12,355.860,273.328,30.000
105.600,13,228.017,358.940,30.000
105.600,14,282.823,233.453,30.000
105.700,0,351.803,359.206,30.000
105.700,1,335.803,359.206,30.000
105.700,2,351.789,342.225,30.000
105.700,3,323.659,361.449,30.000
105.700,4,351.751,325.264,30.000
105.700,5,298.333,332.855,30.000
105.700,6,351.745,308.298,30.000
105.700,7,281.376,332.856,30.000
105.700,8,351.727,291.328,30.000
105.700,9,264.395,332.842,30.000
105.700,10,351.721,270.734,30.000
105.700,11,233.425,357.383,30.000
105.700,12,356.238,273.059,30.000
105.700,13,228.109,359.073,30.000
105.700,14,282.823,233.562,30.000
105.800,0,351.936,359.332,30.000
105.800,1,335.910,359.326,30.000
105.800,2,351.922,342.350,30.000
105.800,3,323.556,361.403,30.000
105.800,4,351.885,325.389,30.000
105.800,5,298.453,332.855,30.000
105.800,6,351.879,308.423,30.000
105.800,7,281.496,332.855,30.000
105.800,8,351.862,291.453,30.000
105.800,9,264.511,332.842,30.000
105.800,10,351.732,270.731,30.000
105.800,11,233.455,357.482,30.000
105.800,12,356.575,272.748,30.000
105.800,13,228.225,359.210,30.000
105.800,14,282.822,233.670,30.000
105.900,0,352.068,359.457,30.000
105.900,1,336.017,359.446,30.000
105.900,2,352.055,342.476,30.000
105.900,3,323.463,361.343,30.000
105.900,4,352.019,325.514,30.000
105.900,5,298.574,332.854,30.000
105.900,6,352.013,308.548,30.000
105.900,7,281.616,332.855,30.000
105.900,8,351.997,291.579,30.000
105.900,9,264.627,332.841,30.000
105.900,10,351.743,270.768,30.000
105.900,11,233.477,357.581,30.000
105.900,12,356.872,272.398,30.000
105.900,13,228.359,359.350,30.000
105.900,14,282.822,233.779,30.000
106.000,0,352.200,359.582,30.000
106.000,1,336.123,359.566,30.000
106.000,2,352.188,342.601,30.000
106.000,3,323.380,361.271,30.000
106.000,4,352.152,325.639,30.000
106.000,5,298.694,332.854,30.000
106.000,6,352.146,308.673,30.000
106.000,7,281.736,332.854,30.000
106.000,8,352.132,291.705,30.000
106.000,9,264.744,332.841,30.000
106.000,10,351.757,270.841,30.000
106.000,11,233.493,357.678,30.000
106.000,12,357.128,272.013,30.000
106.000,13,228.505,359.495,30.000
106.000,14,282.822,233.888,30.000
106.100,0,352.332,359.707,30.000
106.100,1,336.229,359.685,30.000
106.100,2,352.320,342.727,30.000
106.100,3,323.307,361.192,30.000
106.100,4,352.286,325.765,30.000
106.100,5,298.814,332.853,30.000
106.100,6,352.280,308.798,30.000
106.100,7,281.856,332.854,30.000
106.100,8,352.267,291.831,30.000
106.100,9,264.860,332.841,30.000
106.100,10,351.775,270.950,30.000
106.100,11,233.548,357.777,30.000
106.100,12,357.344,271.599,30.000
106.100,13,228.661,359.643,30.000
106.100,14,282.822,233.997,30.000
106.200,0,352.464,359.832,30.000
106.200,1,336.334,359.805,30.000
106.200,2,352.453,342.852,30.000
106.200,3,323.268,361.114,30.000
106.200,4,352.419,325.890,30.000
106.200,5,298.935,332.853,30.000
106.200,6,352.413,308.923,30.000
106.200,7,281.976,332.853,30.000
106.200,8,352.402,291.957,30.000
106.200,9,264.976,332.841,30.000
106.200,10,351.799,271.092,30.000
106.200,11,233.589,357.875,30.000
106.200,12,357.522,271.162,30.000
106.200,13,228.821,359.794,30.000
106.200,14,282.822,234.106,30.000
106.300,0,352.595,359.957,30.000
106.300,1,336.440,359.924,30.000
106.300,2,352.585,342.978,30.000
106.300,3,323.230,361.037,30.000
106.300,4,352.552,326.015,30.000
106.300,5,299.055,332.853,30.000
106.300,6,352.547,309.048,30.000
106.300,7,282.096,332.853,30.000
106.300,8,352.537,292.082,30.000
106.300,9,265.093,332.840,30.000
106.300,10,351.832,271.265,30.000
106.300,11,233.618,357.970,30.000
106.300,12,357.662,270.707,30.000
106.300,13,228.983,359.949,30.000
106.300,14,282.822,234.215,30.000
106.400,0,352.727,360.082,30.000
106.400,1,336.545,360.043,30.000
106.400,2,352.717,343.103,30.000
106.400,3,323.194,360.964,30.000
106.400,4,352.686,326.140,30.000
106.400,5,299.174,332.852,30.000
106.400,6,352.680,309.173,30.000
106.400,7,282.215,332.853,30.000
106.400,8,352.672,292.208,30.000
106.400,9,265.209,332.840,30.000
106.400,10,351.873,271.468,30.000
106.400,11,233.638,358.064,30.000
106.400,12,357.765,270.241,30.000
106.400,13,229.145,360.106,30.000
106.400,14,282.822,234.324,30.000
106.500,0,352.859,360.207,30.000
106.500,1,336.651,360.162,30.000
106.500,2,352.849,343.228,30.000
106.500,3,323.161,360.896,30.000
106.500,4,352.819,326.265,30.000
106.500,5,299.294,332.852,30.000
106.500,6,352.813,309.298,30.000
106.500,7,282.335,332.852,30.000
106.500,8,352.806,292.334,30.000
106.500,9,265.326,332.840,30.000
106.500,10,351.926,271.697,30.000
106.500,11,233.697,358.159,30.000
106.500,12,357.828,269.768,30.000
106.500,13,229.277,360.264,30.000
106.500,14,282.822,234.432,30.000
106.600,0,352.990,360.332,30.000
106.600,1,336.757,360.281,30.000
106.600,2,352.982,343.353,30.000
106.600,3,323.133,360.833,30.000
106.600,4,352.952,326.390,30.000
106.600,5,299.414,332.852,30.000
106.600,6,352.946,309.423,30.000
106.600,7,282.454,332.852,30.000
106.600,8,352.941,292.459,30.000
106.600,9,265.443,332.840,30.000
106.600,10,351.992,271.951,30.000
106.600,11,233.739,358.252,30.000
106.600,12,357.853,269.292,30.000
106.600,13,229.385,360.422,30.000
106.600,14,282.822,234.541,30.000
106.700,0,353.122,360.456,30.000
106.700,1,336.864,360.400,30.000
106.700,2,353.114,343.479,30.000
106.700,3,323.110,360.777,30.000
106.700,4,353.084,326.515,30.000
106.700,5,299.533,332.851,30.000
106.700,6,353.079,309.547,30.000
106.700,7,282.573,332.851,30.000
106.700,8,353.075,292.585,30.000
106.700,9,265.559,332.840,30.000
106.700,10,352.071,272.226,30.000
106.700,11,233.768,358.342,30.000
106.700,12,357.841,268.816,30.000
106.700,13,229.500,360.582,30.000
106.700,14,282.822,234.650,30.000
106.800,0,353.253,360.581,30.000
106.800,1,336.971,360.519,30.000
106.800,2,353.245,343.604,30.000
106.800,3,323.093,360.728,30.000
106.800,4,353.217,326.639,30.000
106.800,5,299.653,332.851,30.000
106.800,6,353.212,309.672,30.000
106.800,7,282.692,332.851,30.000
106.800,8,353.209,292.710,30.000
106.800,9,265.676,332.840,30.000
106.800,10,352.163,272.521,30.000
106.800,11,233.834,358.433,30.000
106.800,12,357.794,268.343,30.000
106.800,13,229.621,360.742,30.000
106.800,14,282.822,234.759,30.000
106.900,0,353.384,360.705,30.000
106.900,1,337.078,360.638,30.000
106.900,2,353.377,343.729,30.000
106.900,3,323.084,360.687,30.000
106.900,4,353.350,326.764,30.000
106.900,5,299.772,332.850,30.000
106.900,6,353.345,309.797,30.000
106.900,7,282.811,332.851,30.000
106.900,8,353.343,292.835,30.000
106.900,9,265.793,332.839,30.000
106.900,10,352.269,272.833,30.000
106.900,11,233.879,358.522,30.000
106.900,12,357.713,267.875,30.000
106.900,13,229.743,360.903,30.000
106.900,14,282.822,234.868,30.000
107.000,0,353.515,360.830,30.000
107.000,1,337.187,360.757,30.000
107.000,2,353.509,343.854,30.000
107.000,3,323.083,360.654,30.000
107.000,4,353.482,326.889,30.000
107.000,5,299.891,332.850,30.000
107.000,6,353.477,309.921,30.000
107.000,7,282.930,332.850,30.000
107.000,8,353.477,292.960,30.000
107.000,9,265.910,332.839,30.000
107.000,10,352.388,273.159,30.000
107.000,11,233.961,358.612,30.000
107.000,12,357.601,267.414,30.000
107.000,13,229.867,361.064,30.000
107.000,14,282.822,234.977,30.000
107.100,0,353.646,360.954,30.000
107.100,1,337.296,360.877,30.000
107.100,2,353.640,343.978,30.000
107.100,3,323.090,360.632,30.000
107.100,4,353.614,327.013,30.000
107.100,5,300.010,332.850,30.000
107.100,6,353.610,310.046,30.000
107.100,7,283.049,332.850,30.000
107.100,8,353.610,293.085,30.000
107.100,9,266.027,332.839,30.000
107.100,10,352.521,273.497,30.000
107.100,11,234.016,358.699,30.000
107.100,12,357.458,266.960,30.000
107.100,13,229.990,361.226,30.000
107.100,14,282.822,235.086,30.000
107.200,0,353.777,361.078,30.000
107.200,1,337.406,360.997,30.000
107.200,2,353.772,344.103,30.000
107.200,3,323.106,360.619,30.000
107.200,4,353.747,327.138,30.000
107.200,5,300.129,332.849,30.000
107.200,6,353.742,310.170,30.000
107.200,7,283.167,332.849,30.000
107.200,8,353.743,293.210,30.000
107.200,9,266.145,332.839,30.000
107.200,10,352.666,273.844,30.000
107.200,11,234.050,358.782,30.000
107.200,12,357.288,266.516,30.000
107.200,13,230.111,361.388,30.000
107.200,14,282.822,235.195,30.000
107.300,0,353.907,361.202,30.000
107.300,1,337.516,361.117,30.000
107.300,2,353.903,344.228,30.000
107.300,3,323.132,360.616,30.000
107.300,4,353.879,327.262,30.000
107.300,5,300.248,332.849,30.000
107.300,6,353.874,310.295,30.000
107.300,7,283.286,332.849,30.000
107.300,8,353.876,293.335,30.000
107.300,9,266.262,332.839,30.000
107.300,10,352.824,274.199,30.000
107.300,11,234.119,358.866,30.000
107.300,12,357.093,266.081,30.000
107.300,13,230.229,361.550,30.000
107.300,14,282.822,235.304,30.000
107.400,0,354.038,361.326,30.000
107.400,1,337.628,361.238,30.000
107.400,2,354.034,344.352,30.000
107.400,3,323.166,360.624,30.000
107.400,4,354.010,327.387,30.000
107.400,5,300.367,332.849,30.000
107.400,6,354.006,310.419,30.000
107.400,7,283.404,332.849,30.000
107.400,8,354.009,293.460,30.000
107.400,9,266.379,332.839,30.000
107.400,10,352.993,274.558,30.000
107.400,11,234.162,358.947,30.000
107.400,12,356.875,265.656,30.000
107.400,13,230.344,361.711,30.000
107.400,14,282.822,235.413,30.000
107.500,0,354.169,361.450,30.000
107.500,1,337.740,361.359,30.000
107.500,2,354.165,344.477,30.000
107.500,3,323.211,360.643,30.000
107.500,4,354.142,327.511,30.000
107.500,5,300.486,332.849,30.000
107.500,6,354.138,310.543,30.000
107.500,7,283.523,332.848,30.000
107.500,8,354.142,293.584,30.000
107.500,9,266.496,332.839,30.000
107.500,10,353.174,274.918,30.000
107.500,11,234.238,359.028,30.000
107.500,12,356.636,265.245,30.000
107.500,13,230.455,361.872,30.000
107.500,14,282.822,235.522,30.000
107.600,0,354.299,361.574,30.000
107.600,1,337.854,361.480,30.000
107.600,2,354.296,344.601,30.000
107.600,3,323.265,360.673,30.000
107.600,4,354.274,327.635,30.000
107.600,5,300.604,332.848,30.000
107.600,6,354.270,310.667,30.000
107.600,7,283.641,332.848,30.000
107.600,8,354.274,293.708,30.000
107.600,9,266.614,332.839,30.000
107.600,10,353.365,275.275,30.000
107.600,11,234.284,359.106,30.000
107.600,12,356.383,264.853,30.000
107.600,13,230.562,362.032,30.000
107.600,14,282.822,235.631,30.000
107.700,0,354.429,361.698,30.000
107.700,1,337.968,361.602,30.000
107.700,2,354.427,344.725,30.000
107.700,3,323.328,360.714,30.000
107.700,4,354.405,327.759,30.000
107.700,5,300.723,332.848,30.000
107.700,6,354.402,310.791,30.000
107.700,7,283.759,332.848,30.000
107.700,8,354.406,293.832,30.000
107.700,9,266.731,332.839,30.000
107.700,10,353.565,275.629,30.000
107.700,11,234.362,359.185,30.000
107.700,12,356.120,264.483,30.000
107.700,13,230.665,362.191,30.000
107.700,14,282.822,235.740,30.000
107.800,0,354.560,361.822,30.000
107.800,1,338.084,361.724,30.000
107.800,2,354.558,344.850,30.000
107.800,3,323.401,360.766,30.000
107.800,4,354.537,327.883,30.000
107.800,5,300.841,332.848,30.000
107.800,6,354.533,310.915,30.000
107.800,7,283.878,332.847,30.000
107.800,8,354.538,293.956,30.000
107.800,9,266.849,332.839,30.000
107.800,10,353.772,275.978,30.000
107.800,11,234.407,359.259,30.000
107.800,12,355.861,264.159,30.000
107.800,13,230.764,362.348,30.000
107.800,14,282.822,235.849,30.000
107.900,0,354.690,361.946,30.000
107.900,1,338.200,361.847,30.000
107.900,2,354.688,344.974,30.000
107.900,3,323.483,360.829,30.000
107.900,4,354.668,328.007,30.000
107.900,5,300.960,332.847,30.000
107.900,6,354.664,311.039,30.000
107.900,7,283.996,332.847,30.000
107.900,8,354.670,294.080,30.000
107.900,9,266.967,332.839,30.000
107.900,10,353.985,276.321,30.000
107.900,11,234.482,359.335,30.000
107.900,12,355.610,263.878,30.000
107.900,13,230.858,362.504,30.000
107.900,14,282.822,235.958,30.000
108.000,0,354.820,362.069,30.000
108.000,1,338.317,361.970,30.000
108.000,2,354.819,345.098,30.000
108.000,3,323.585,360.901,30.000
108.000,4,354.799,328.131,30.000
108.000,5,301.078,332.847,30.000
108.000,6,354.796,311.163,30.000
108.000,7,284.114,332.847,30.000
108.000,8,354.802,294.204,30.000
108.000,9,267.084,332.839,30.000
108.000,10,354.203,276.656,30.000
108.000,11,234.523,359.407,30.000
108.000,12,355.369,263.633,30.000
108.000,13,230.949,362.659,30.000
108.000,14,282.822,236.067,30.000
108.100,0,354.950,362.193,30.000
108.100,1,338.435,362.093,30.000
108.100,2,354.949,345.222,30.000
108.100,3,323.706,360.984,30.000
108.100,4,354.930,328.255,30.000
108.100,5,301.197,332.847,30.000
108.100,6,354.927,311.286,30.000
108.100,7,284.232,332.846,30.000
108.100,8,354.933,294.328,30.000
108.100,9,267.202,332.839,30.000
108.100,10,354.424,276.983,30.000
108.100,11,234.593,359.479,30.000
108.100,12,355.141,263.422,30.000
108.100,13,231.035,362.811,30.000
108.100,14,282.822,236.176,30.000
108.200,0,355.080,362.317,30.000
108.200,1,338.554,362.217,30.000
108.200,2,355.080,345.346,30.000
108.200,3,323.841,361.078,30.000
108.200,4,355.061,328.378,30.000
108.200,5,301.315,332.847,30.000
108.200,6,355.058,311.410,30.000
108.200,7,284.350,332.846,30.000
108.200,8,355.065,294.451,30.000
108.200,9,267.320,332.840,30.000
108.200,10,354.648,277.300,30.000
108.200,11,234.628,359.548,30.000
108.200,12,354.928,263.243,30.000
108.200,13,231.117,362.961,30.000
108.200,14,282.822,236.285,30.000
108.300,0,355.210,362.440,30.000
108.300,1,338.674,362.341,30.000
108.300,2,355.210,345.469,30.000
108.300,3,323.988,361.181,30.000
108.300,4,355.192,328.502,30.000
108.300,5,301.433,332.846,30.000
108.300,6,355.189,311.534,30.000
108.300,7,284.468,332.846,30.000
108.300,8,355.196,294.575,30.000
108.300,9,267.438,332.840,30.000
108.300,10,354.872,277.607,30.000
108.300,11,234.691,359.618,30.000
108.300,12,354.733,263.093,30.000
108.300,13,231.195,363.109,30.000
108.300,14,282.822,236.394,30.000
108.400,0,355.340,362.564,30.000
108.400,1,338.795,362.466,30.000
108.400,2,355.340,345.593,30.000
108.400,3,324.144,361.295,30.000
108.400,4,355.323,328.626,30.000
108.400,5,301.551,332.846,30.000
108.400,6,355.320,311.657,30.000
108.400,7,284.585,332.846,30.000
108.400,8,355.327,294.698,30.000
108.400,9,267.556,332.840,30.000
108.400,10,355.096,277.903,30.000
108.400,11,234.779,359.690,30.000
108.400,12,354.557,262.970,30.000
108.400,13,231.269,363.255,30.000
108.400,14,282.822,236.504,30.000
108.500,0,355.470,362.687,30.000
108.500,1,338.916,362.591,30.000
108.500,2,355.470,345.717,30.000
108.500,3,324.309,361.418,30.000
108.500,4,355.454,328.749,30.000
108.500,5,301.669,332.846,30.000
108.500,6,355.451,311.781,30.000
108.500,7,284.703,332.845,30.000
108.500,8,355.457,294.821,30.000
108.500,9,267.674,332.840,30.000
108.500,10,355.319,278.187,30.000
108.500,11,234.824,359.758,30.000
108.500,12,354.402,262.872,30.000
108.500,13,231.340,363.399,30.000
108.500,14,282.822,236.613,30.000
108.600,0,355.599,362.811,30.000
108.600,1,339.038,362.716,30.000
108.600,2,355.600,345.841,30.000
108.600,3,324.480,361.550,30.000
108.600,4,355.585,328.873,30.000
108.600,5,301.788,332.846,30.000
108.600,6,355.582,311.904,30.000
108.600,7,284.821,332.845,30.000
108.600,8,355.588,294.944,30.000
108.600,9,267.792,332.840,30.000
108.600,10,355.539,278.459,30.000
108.600,11,234.894,359.828,30.000
108.600,12,354.269,262.798,30.000
108.600,13,231.407,363.539,30.000
108.600,14,282.822,236.722,30.000
108.700,0,355.729,362.934,30.000
108.700,1,339.161,362.842,30.000
108.700,2,355.730,345.964,30.000
108.700,3,324.655,361.691,30.000
108.700,4,355.715,328.997,30.000
108.700,5,301.907,332.845,30.000
108.700,6,355.712,312.028,30.000
108.700,7,284.939,332.845,30.000
108.700,8,355.719,295.067,30.000
108.700,9,267.910,332.840,30.000
108.700,10,355.756,278.719,30.000
108.700,11,234.987,359.901,30.000
108.700,12,354.159,262.746,30.000
108.700,13,231.471,363.677,30.000
108.700,14,282.822,236.831,30.000
108.800,0,355.859,363.058,30.000
108.800,1,339.285,362.968,30.000
108.800,2,355.860,346.088,30.000
108.800,3,324.832,361.840,30.000
108.800,4,355.846,329.120,30.000
108.800,5,302.026,332.845,30.000
108.800,6,355.843,312.151,30.000
108.800,7,285.056,332.845,30.000
108.800,8,355.849,295.190,30.000
