time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
168.9,3,0,10,54,14,-200,44.3963
168.9,4,2,10,54,14,-200,44.1691
168.9,5,0,10,54,14,-200,42.6559
168.9,6,1,10,54,14,-200,41.3339
168.9,7,2,10,54,14,-200,40.22
168.9,8,0,10,54,14,-200,39.2132
168.9,9,2,10,54,14,-200,39.2132
168.9,10,1,10,54,14,-200,40.2192
168.9,11,0,10,54,14,-200,41.2953
168.9,12,2,10,54,14,-200,42.5939
168.9,13,1,10,54,14,-200,44.1663
168.9,14,0,10,54,14,-200,39.2557
169,0,1,10,54,14,-200,40.3258
169,1,2,10,54,14,-200,41.4321
169,2,1,10,54,14,-200,42.7266
169,3,0,10,54,14,-200,44.3958
169,4,2,10,54,14,-200,44.1707
169,5,0,10,54,14,-200,42.6563
169,6,1,10,54,14,-200,41.3339
169,7,2,10,54,14,-200,40.2203
169,8,0,10,54,14,-200,39.2133
169,9,2,10,54,14,-200,39.2133
169,10,1,10,54,14,-200,40.2179
169,11,0,10,54,14,-200,41.295
169,12,2,10,54,14,-200,42.5935
169,13,1,10,54,14,-200,44.1663
169,14,0,10,54,14,-200,39.2557
169.1,0,1,10,54,14,-200,40.3258
169.1,1,2,10,54,14,-200,41.4321
169.1,2,1,10,54,14,-200,42.7257
169.1,3,0,10,54,14,-200,44.3953
169.1,4,2,10,54,14,-200,44.1717
169.1,5,0,10,54,14,-200,42.6568
169.1,6,1,10,54,14,-200,41.3339
169.1,7,2,10,54,14,-200,40.2206
169.1,8,0,10,54,14,-200,39.2133
169.1,9,2,10,54,14,-200,39.2133
169.1,10,1,10,54,14,-200,40.2165
169.1,11,0,10,54,14,-200,41.2947
169.1,12,2,10,54,14,-200,42.5932
169.1,13,1,10,54,14,-200,44.1663
169.1,14,0,10,54,14,-200,39.2557
169.2,0,1,10,54,14,-200,40.3258
169.2,1,2,10,54,14,-200,41.4321
169.2,2,1,10,54,14,-200,42.7248
169.2,3,0,10,54,14,-200,44.3943
169.2,4,2,10,54,14,-200,44.1724
169.2,5,0,10,54,14,-200,42.6573
169.2,6,1,10,54,14,-200,41.3339
169.2,7,2,10,54,14,-200,40.221
169.2,8,0,10,54,14,-200,39.2134
169.2,9,2,10,54,14,-200,39.2134
169.2,10,1,10,54,14,-200,40.2161
169.2,11,0,10,54,14,-200,41.2944
169.2,12,2,10,54,14,-200,42.5929
169.2,13,1,10,54,14,-200,44.1664
169.2,14,0,10,54,14,-200,39.2557
169.3,0,1,10,54,14,-200,40.3258
169.3,1,2,10,54,14,-200,41.4321
169.3,2,1,10,54,14,-200,42.724
169.3,3,0,10,54,14,-200,44.3933
169.3,4,2,10,54,14,-200,44.1731
169.3,5,0,10,54,14,-200,42.6577
169.3,6,1,10,54,14,-200,41.3339
169.3,7,2,10,54,14,-200,40.2213
169.3,8,0,10,54,14,-200,39.2134
169.3,9,2,10,54,14,-200,39.2134
169.3,10,1,10,54,14,-200,40.2169
169.3,11,0,10,54,14,-200,41.2941
169.3,12,2,10,54,14,-200,42.5925
169.3,13,1,10,54,14,-200,44.1664
169.3,14,0,10,54,14,-200,39.2557
169.4,0,1,10,54,14,-200,40.3258
169.4,1,2,10,54,14,-200,41.4321
169.4,2,1,10,54,14,-200,42.7231
169.4,3,0,10,54,14,-200,44.3923
169.4,4,2,10,54,14,-200,44.1738
169.4,5,0,10,54,14,-200,42.6582
169.4,6,1,10,54,14,-200,41.334
169.4,7,2,10,54,14,-200,40.2216
169.4,8,0,10,54,14,-200,39.2134
169.4,9,2,10,54,14,-200,39.2134
169.4,10,1,10,54,14,-200,40.2178
169.4,11,0,10,54,14,-200,41.2938
169.4,12,2,10,54,14,-200,42.5922
169.4,13,1,10,54,14,-200,44.1664
169.4,14,0,10,54,14,-200,39.2557
169.5,0,1,10,54,14,-200,40.3258
169.5,1,2,10,54,14,-200,41.4321
169.5,2,1,10,54,14,-200,42.7222
169.5,3,0,10,54,14,-200,44.3913
169.5,4,2,10,54,14,-200,44.1745
169.5,5,0,10,54,14,-200,42.6586
169.5,6,1,10,54,14,-200,41.334
169.5,7,2,10,54,14,-200,40.222
169.5,8,0,10,54,14,-200,39.2135
169.5,9,2,10,54,14,-200,39.2135
169.5,10,1,10,54,14,-200,40.2186
169.5,11,0,10,54,14,-200,41.2935
169.5,12,2,10,54,14,-200,42.5919
169.5,13,1,10,54,14,-200,44.1664
169.5,14,0,10,54,14,-200,39.2557
169.6,0,1,10,54,14,-200,40.3258
169.6,1,2,10,54,14,-200,41.4321
169.6,2,1,10,54,14,-200,42.7214
169.6,3,0,10,54,14,-200,44.3903
169.6,4,2,10,54,14,-200,44.1751
169.6,5,0,10,54,14,-200,42.6591
169.6,6,1,10,54,14,-200,41.334
169.6,7,2,10,54,14,-200,40.2223
169.6,8,0,10,54,14,-200,39.2135
169.6,9,2,10,54,14,-200,39.2135
169.6,10,1,10,54,14,-200,40.2195
169.6,11,0,10,54,14,-200,41.2932
169.6,12,2,10,54,14,-200,42.5916
169.6,13,1,10,54,14,-200,44.1664
169.6,14,0,10,54,14,-200,39.2557
169.7,0,1,10,54,14,-200,40.3258
169.7,1,2,10,54,14,-200,41.4321
169.7,2,1,10,54,14,-200,42.7205
169.7,3,0,10,54,14,-200,44.3893
169.7,4,2,10,54,14,-200,44.1758
169.7,5,0,10,54,14,-200,42.6595
169.7,6,1,10,54,14,-200,41.334
169.7,7,2,10,54,14,-200,40.2226
169.7,8,0,10,54,14,-200,39.2136
169.7,9,2,10,54,14,-200,39.2136
169.7,10,1,10,54,14,-200,40.2203
169.7,11,0,10,54,14,-200,41.2929
169.7,12,2,10,54,14,-200,42.5912
169.7,13,1,10,54,14,-200,44.1664
169.7,14,0,10,54,14,-200,39.2557
169.8,0,1,10,54,14,-200,40.3257
169.8,1,2,10,54,14,-200,41.4322
169.8,2,1,10,54,14,-200,42.7198
169.8,3,0,10,54,14,-200,44.3884
169.8,4,2,10,54,14,-200,44.1765
169.8,5,0,10,54,14,-200,42.66
169.8,6,1,10,54,14,-200,41.334
169.8,7,2,10,54,14,-200,40.223
169.8,8,0,10,54,14,-200,39.2136
169.8,9,2,10,54,14,-200,39.2136
169.8,10,1,10,54,14,-200,40.2212
169.8,11,0,10,54,14,-200,41.2926
169.8,12,2,10,54,14,-200,42.5909
169.8,13,1,10,54,14,-200,44.1664
169.8,14,0,10,54,14,-200,39.2557
169.9,0,1,10,54,14,-200,40.3257
169.9,1,2,10,54,14,-200,41.4322
169.9,2,1,10,54,14,-200,42.7194
169.9,3,0,10,54,14,-200,44.3874
169.9,4,2,10,54,14,-200,44.1772
169.9,5,0,10,54,14,-200,42.6605
169.9,6,1,10,54,14,-200,41.3341
169.9,7,2,10,54,14,-200,40.2233
169.9,8,0,10,54,14,-200,39.2137
