time,nodeId,x,y,z,node_type
6,13,7.32018,16.3548,53.4009,0
6,14,184.777,338.871,43.0933,0
6.2,0,57.2965,63.1249,51.8658,0
6.2,1,156.229,252.549,45.0625,0
6.2,2,22.383,224.057,44.2202,0
6.2,3,39.8079,182.246,48.665,0
6.2,4,55.2175,197.496,54.9858,0
6.2,5,137.189,158.68,45.9488,0
6.2,6,334.909,137.449,58.534,0
6.2,7,345.086,78.9429,42.3848,0
6.2,8,272.691,217.288,56.6253,0
6.2,9,333.451,98.8416,52.7139,0
6.2,10,331.013,424.103,46.5187,0
6.2,11,90.5692,37.9163,54.9877,0
6.2,12,123.963,176.208,43.4255,0
6.2,13,8.77977,16.9103,53.4009,0
6.2,14,187.747,340.556,43.0933,0
6.4,0,59.1802,65.8423,51.8658,0
6.4,1,157.002,251.705,45.0625,0
6.4,2,23.1847,225.366,44.2202,0
6.4,3,40.9863,180.847,48.665,0
6.4,4,56.1487,198.067,54.9858,0
6.4,5,136.516,160.039,45.9488,0
6.4,6,333.83,137.23,58.534,0
6.4,7,342.252,78.9832,42.3848,0
6.4,8,270.709,216.619,56.6253,0
6.4,9,336.701,97.1019,52.7139,0
6.4,10,327.19,425.026,46.5187,0
6.4,11,90.2184,39.5011,54.9877,0
6.4,12,123.122,176.911,43.4255,0
6.4,13,10.2394,17.4659,53.4009,0
6.4,14,190.717,342.242,43.0933,0
6.6,0,61.0639,68.5596,51.8658,0
6.6,1,157.774,250.861,45.0625,0
6.6,2,23.9865,226.675,44.2202,0
6.6,3,42.1647,179.448,48.665,0
6.6,4,57.08,198.638,54.9858,0
6.6,5,135.906,161.327,45.9488,0
6.6,6,332.751,137.01,58.534,0
6.6,7,339.417,79.0235,42.3848,0
6.6,8,268.727,215.951,56.6253,0
6.6,9,339.951,95.3622,52.7139,0
6.6,10,323.367,425.949,46.5187,0
6.6,11,89.8676,41.0859,54.9877,0
6.6,12,122.281,177.614,43.4255,0
6.6,13,10.4948,19.2672,53.4009,0
6.6,14,193.734,343.099,43.0933,0
6.8,0,62.9476,71.277,51.8658,0
6.8,1,158.547,250.017,45.0625,0
6.8,2,24.7883,227.984,44.2202,0
6.8,3,43.3431,178.05,48.665,0
6.8,4,58.0112,199.21,54.9858,0
6.8,5,137.664,159.934,45.9488,0
6.8,6,331.672,136.79,58.534,0
6.8,7,336.759,79.5192,42.3848,0
6.8,8,266.745,215.282,56.6253,0
6.8,9,341.342,94.3647,52.7139,0
6.8,10,319.544,426.872,46.5187,0
6.8,11,89.5169,42.6706,54.9877,0
6.8,12,121.44,178.318,43.4255,0
6.8,13,10.7314,21.0879,53.4009,0
6.8,14,196.78,343.466,43.0933,0
7,0,64.8313,73.9943,51.8658,0
7,1,159.32,249.173,45.0625,0
7,2,25.5901,229.292,44.2202,0
7,3,44.5215,176.651,48.665,0
7,4,58.9425,199.781,54.9858,0
7,5,139.422,158.54,45.9488,0
7,6,330.593,136.57,58.534,0
7,7,334.782,81.7831,42.3848,0
7,8,264.763,214.614,56.6253,0
7,9,340.08,94.4252,52.7139,0
7,10,315.721,427.794,46.5187,0
7,11,89.1661,44.2554,54.9877,0
7,12,120.599,179.021,43.4255,0
7,13,10.9681,22.9086,53.4009,0
7,14,199.825,343.833,43.0933,0
7.2,0,66.715,76.7117,51.8658,0
7.2,1,160.093,248.329,45.0625,0
7.2,2,26.3918,230.601,44.2202,0
7.2,3,45.6999,175.252,48.665,0
7.2,4,59.8737,200.353,54.9858,0
7.2,5,141.179,157.147,45.9488,0
7.2,6,329.514,136.35,58.534,0
7.2,7,332.806,84.0471,42.3848,0
7.2,8,262.781,213.945,56.6253,0
7.2,9,338.819,94.4857,52.7139,0
7.2,10,311.897,428.717,46.5187,0
7.2,11,88.8153,45.8401,54.9877,0
7.2,12,119.757,179.724,43.4255,0
7.2,13,11.2047,24.7293,53.4009,0
7.2,14,202.871,344.199,43.0933,0
7.4,0,68.5986,79.4291,51.8658,0
7.4,1,160.866,247.485,45.0625,0
7.4,2,27.1936,231.91,44.2202,0
7.4,3,46.8783,173.854,48.665,0
7.4,4,60.805,200.924,54.9858,0
7.4,5,142.937,155.754,45.9488,0
7.4,6,328.435,136.131,58.534,0
7.4,7,330.829,86.311,42.3848,0
7.4,8,260.799,213.277,56.6253,0
7.4,9,337.558,94.5462,52.7139,0
7.4,10,308.074,429.64,46.5187,0
7.4,11,88.4645,47.4249,54.9877,0
7.4,12,118.916,180.428,43.4255,0
7.4,13,11.4413,26.5501,53.4009,0
7.4,14,205.916,344.566,43.0933,0
7.6,0,70.0136,81.3665,51.8658,0
7.6,1,161.638,246.641,45.0625,0
7.6,2,27.9954,233.219,44.2202,0
7.6,3,48.0567,172.455,48.665,0
7.6,4,61.7362,201.495,54.9858,0
7.6,5,144.695,154.361,45.9488,0
7.6,6,327.356,135.911,58.534,0
7.6,7,328.853,88.575,42.3848,0
7.6,8,258.818,212.608,56.6253,0
7.6,9,336.297,94.6067,52.7139,0
7.6,10,304.98,430.116,46.5187,0
7.6,11,88.1138,49.0097,54.9877,0
7.6,12,118.075,181.131,43.4255,0
7.6,13,11.678,28.3708,53.4009,0
7.6,14,208.962,344.933,43.0933,0
7.8,0,71.282,83.0603,51.8658,0
7.8,1,162.411,245.797,45.0625,0
7.8,2,28.7972,234.527,44.2202,0
7.8,3,49.2351,171.056,48.665,0
7.8,4,62.6675,202.067,54.9858,0
7.8,5,146.453,152.967,45.9488,0
7.8,6,326.276,135.691,58.534,0
7.8,7,326.876,90.8389,42.3848,0
7.8,8,256.836,211.94,56.6253,0
7.8,9,335.036,94.6672,52.7139,0
7.8,10,306.331,427.866,46.5187,0
7.8,11,87.763,50.5944,54.9877,0
7.8,12,117.234,181.835,43.4255,0
7.8,13,11.9146,30.1915,53.4009,0
7.8,14,212.008,345.3,43.0933,0
8,0,72.5505,84.7541,51.8658,0
8,1,163.184,244.953,45.0625,0
8,2,29.5989,235.836,44.2202,0
8,3,50.4134,169.658,48.665,0
8,4,63.5987,202.638,54.9858,0
8,5,148.21,151.574,45.9488,0
8,6,325.197,135.471,58.534,0
8,7,324.9,93.1029,42.3848,0
8,8,254.854,211.271,56.6253,0
8,9,333.775,94.7277,52.7139,0
8,10,307.681,425.617,46.5187,0
8,11,87.4122,52.1792,54.9877,0
8,12,116.393,182.538,43.4255,0
8,13,12.1512,32.0123,53.4009,0
8,14,215.053,345.666,43.0933,0
8.2,0,73.819,86.4478,51.8658,0
8.2,1,163.957,244.109,45.0625,0
8.2,2,30.4007,237.145,44.2202,0
8.2,3,51.5918,168.259,48.665,0
8.2,4,64.53,203.209,54.9858,0
8.2,5,149.968,150.181,45.9488,0
8.2,6,324.118,135.251,58.534,0
8.2,7,322.923,95.3668,42.3848,0
8.2,8,252.872,210.603,56.6253,0
8.2,9,332.513,94.7882,52.7139,0
8.2,10,309.032,423.368,46.5187,0
8.2,11,87.0614,53.7639,54.9877,0
8.2,12,115.551,183.241,43.4255,0
8.2,13,12.3879,33.833,53.4009,0
8.2,14,218.099,346.033,43.0933,0
8.4,0,75.0874,88.1416,51.8658,0
8.4,1,164.73,243.265,45.0625,0
8.4,2,31.2025,238.454,44.2202,0
8.4,3,52.7702,166.86,48.665,0
8.4,4,65.4612,203.781,54.9858,0
8.4,5,151.726,148.788,45.9488,0
8.4,6,323.039,135.032,58.534,0
8.4,7,320.947,97.6307,42.3848,0
8.4,8,250.89,209.934,56.6253,0
8.4,9,331.252,94.8488,52.7139,0
8.4,10,310.382,421.118,46.5187,0
8.4,11,86.7107,55.3487,54.9877,0
8.4,12,114.71,183.945,43.4255,0
8.4,13,12.6245,35.6537,53.4009,0
8.4,14,221.144,346.4,43.0933,0
8.6,0,76.3559,89.8354,51.8658,0
8.6,1,165.502,242.42,45.0625,0
8.6,2,32.0043,239.763,44.2202,0
8.6,3,53.9486,165.462,48.665,0
8.6,4,66.3925,204.352,54.9858,0
8.6,5,153.484,147.394,45.9488,0
8.6,6,321.96,134.812,58.534,0
8.6,7,318.97,99.8947,42.3848,0
8.6,8,248.908,209.266,56.6253,0
8.6,9,329.991,94.9093,52.7139,0
8.6,10,311.733,418.869,46.5187,0
8.6,11,86.3599,56.9334,54.9877,0
8.6,12,113.869,184.648,43.4255,0
8.6,13,12.8611,37.4745,53.4009,0
8.6,14,224.19,346.767,43.0933,0
8.8,0,77.6243,91.5291,51.8658,0
8.8,1,166.704,241.681,45.0625,0
8.8,2,32.806,241.071,44.2202,0
8.8,3,55.127,164.063,48.665,0
8.8,4,67.3237,204.924,54.9858,0
8.8,5,155.242,146.001,45.9488,0
8.8,6,320.881,134.592,58.534,0
8.8,7,316.994,102.159,42.3848,0
8.8,8,246.926,208.597,56.6253,0
8.8,9,328.73,94.9698,52.7139,0
8.8,10,313.083,416.62,46.5187,0
8.8,11,86.0091,58.5182,54.9877,0
8.8,12,113.028,185.351,43.4255,0
8.8,13,13.0977,39.2952,53.4009,0
8.8,14,227.235,347.133,43.0933,0
9,0,78.8928,93.2229,51.8658,0
9,1,168.863,241.176,45.0625,0
9,2,33.6078,242.38,44.2202,0
9,3,56.3054,162.665,48.665,0
9,4,68.255,205.495,54.9858,0
9,5,156.999,144.608,45.9488,0
9,6,319.802,134.372,58.534,0
9,7,315.017,104.423,42.3848,0
9,8,244.944,207.929,56.6253,0
9,9,327.469,95.0303,52.7139,0
9,10,314.434,414.37,46.5187,0
9,11,85.6583,60.103,54.9877,0
9,12,112.187,186.055,43.4255,0
9,13,13.3344,41.1159,53.4009,0
9,14,230.281,347.5,43.0933,0
9.2,0,80.1612,94.9166,51.8658,0
