time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
3,7,2,30,48,14,-71.9717,17.3505
3,8,0,30,48,14,-71.7581,18.6869
3,9,2,30,48,14,-72.159,17.3999
3,10,1,30,48,14,-71.9495,18.8636
3,11,0,30,36,14,-70.5272,17.1837
3,12,2,30,48,14,-72.059,17.415
3,13,1,30,48,14,-72.0688,17.4548
3,14,0,30,48,14,-72.2498,17.2467
3.1,0,1,30,48,14,-72.5102,15.1881
3.1,1,1,29.6848,48,14,-71.1931,21.8306
3.1,2,2,30,54,14,-72.0679,18.0135
3.1,3,0,30,54,14,-72.0198,18.0982
3.1,4,0,30,48,14,-72.2704,16.4065
3.1,5,2,27.5859,36,14,-71.4827,20.0704
3.1,6,1,30,54,14,-71.7474,19.1125
3.1,7,2,30,48,14,-71.9612,17.3417
3.1,8,0,30,54,14,-71.7482,18.678
3.1,9,2,30,54,14,-72.1465,17.3872
3.1,10,1,30,54,14,-71.9371,18.8547
3.1,11,0,30,36,14,-70.5183,17.171
3.1,12,2,30,54,14,-72.0469,17.4062
3.1,13,1,30,54,14,-72.0569,17.4459
3.1,14,0,30,54,14,-72.2373,17.2375
3.2,0,1,30,48,14,-72.4974,15.1792
3.2,1,1,29.6848,48,14,-71.1828,21.8179
3.2,2,2,30,54,14,-72.0562,18.0046
3.2,3,0,30,54,14,-72.0084,18.0892
3.2,4,0,30,48,14,-72.2579,16.3976
3.2,5,2,27.5859,36,14,-71.4734,20.0614
3.2,6,1,30,54,14,-71.7368,19.1035
3.2,7,2,30,48,14,-71.9506,17.3327
3.2,8,0,30,54,14,-71.7383,18.6691
3.2,9,2,30,54,14,-72.1338,17.3743
3.2,10,1,30,54,14,-71.9246,18.8457
3.2,11,0,30,36,14,-70.5093,17.1583
3.2,12,2,30,54,14,-72.0348,17.3972
3.2,13,1,30,54,14,-72.045,17.437
3.2,14,0,30,54,14,-72.2246,17.2282
3.3,0,1,30,48,14,-72.4845,15.1701
3.3,1,1,29.6848,48,14,-71.1725,21.805
3.3,2,2,30,54,14,-72.0444,17.9955
3.3,3,0,30,54,14,-71.997,18.0802
3.3,4,0,30,48,14,-72.2455,16.3885
3.3,5,2,27.5859,36,14,-71.4641,20.0523
3.3,6,1,30,54,14,-71.7261,19.0944
3.3,7,2,30,48,14,-71.9399,17.3236
3.3,8,0,30,54,14,-71.7283,18.66
3.3,9,2,30,54,14,-72.1212,17.3613
3.3,10,1,30,54,14,-71.9121,18.8367
3.3,11,0,30,36,14,-70.5002,17.1454
3.3,12,2,30,54,14,-72.0225,17.3881
3.3,13,1,30,54,14,-72.0329,17.4279
3.3,14,0,30,54,14,-72.2119,17.2188
3.4,0,1,30,48,14,-72.4715,15.1609
3.4,1,1,29.6848,48,14,-71.162,21.7921
3.4,2,2,30,54,14,-72.0324,17.9863
3.4,3,0,30,54,14,-71.9856,18.071
3.4,4,0,30,48,14,-72.2329,16.3793
3.4,5,2,27.5859,36,14,-71.4546,20.0431
3.4,6,1,30,54,14,-71.7153,19.0852
3.4,7,2,30,48,14,-71.9291,17.3144
3.4,8,0,30,54,14,-71.7181,18.6508
3.4,9,2,30,54,14,-72.1084,17.3482
3.4,10,1,30,54,14,-71.8997,18.8251
3.4,11,0,30,36,14,-70.491,17.1325
3.4,12,2,30,54,14,-72.0102,17.3789
3.4,13,1,30,54,14,-72.0208,17.4187
3.4,14,0,30,54,14,-72.1992,17.2093
3.5,0,1,30,48,14,-72.4584,15.1515
3.5,1,1,29.6848,48,14,-71.1515,21.7791
3.5,2,2,30,54,14,-72.0204,17.977
3.5,3,0,30,54,14,-71.974,18.0616
3.5,4,0,30,48,14,-72.2203,16.3699
3.5,5,2,27.5859,36,14,-71.445,20.0338
3.5,6,1,30,54,14,-71.7045,19.0759
3.5,7,2,30,48,14,-71.9182,17.3051
3.5,8,0,30,54,14,-71.7079,18.6414
3.5,9,2,30,54,14,-72.0955,17.335
3.5,10,1,30,54,14,-71.8876,18.8103
3.5,11,0,30,36,14,-70.4816,17.1195
3.5,12,2,30,54,14,-71.9978,17.3696
3.5,13,1,30,54,14,-72.0086,17.4094
3.5,14,0,30,54,14,-72.1863,17.1996
3.6,0,1,30,48,14,-72.4453,15.1421
3.6,1,1,30,54,14,-71.1408,22.0813
3.6,2,2,30,54,14,-72.0083,17.9675
3.6,3,0,30,54,14,-71.9623,18.0522
3.6,4,0,30,48,14,-72.2075,16.3605
3.6,5,2,29.5859,48,14,-71.4352,22.0243
3.6,6,1,30,54,14,-71.6935,19.0664
3.6,7,2,30,48,14,-71.9073,17.2956
3.6,8,0,30,54,14,-71.6976,18.632
3.6,9,2,30,54,14,-72.0826,17.3217
3.6,10,1,30,54,14,-71.8753,18.7953
3.6,11,0,30,36,14,-70.4721,17.1065
3.6,12,2,30,54,14,-71.9852,17.3601
3.6,13,1,30,54,14,-71.9964,17.3999
3.6,14,0,30,54,14,-72.1734,17.1898
