time,node_id,channel,tx_power,data_rate,neighbors,interference
1.5,11,2,23.8845,4.05776,5,0.035
1.5,12,0,21.3126,5.34368,7,0.045
1.5,13,1,21.1344,5.43281,2,0.02
1.5,14,2,19.0388,6.48061,1,0.015
1.6,0,0,24.6344,3.68278,7,0.045
1.6,1,1,25.5983,3.20084,7,0.045
1.6,2,0,23.1398,4.43012,6,0.04
1.6,3,0,21.1989,5.40056,7,0.045
1.6,4,2,22.1575,4.92125,6,0.04
1.6,5,0,25.4623,3.26883,8,0.05
1.6,6,2,23.5193,4.24033,3,0.025
1.6,7,1,25.1466,3.42669,2,0.02
1.6,8,0,25.9907,3.00465,3,0.025
1.6,9,0,25.1097,3.44516,4,0.03
1.6,10,1,30,1,0,0.01
1.6,11,2,24.3435,3.82826,5,0.035
1.6,12,0,21.5786,5.21071,7,0.045
1.6,13,1,20.4891,5.75546,2,0.02
1.6,14,2,18.635,6.6825,1,0.015
1.7,0,0,24.6344,3.68278,7,0.045
1.7,1,1,25.5983,3.20084,7,0.045
1.7,2,0,23.1398,4.43012,6,0.04
1.7,3,0,21.1989,5.40056,7,0.045
1.7,4,2,22.1575,4.92125,6,0.04
1.7,5,0,25.4623,3.26883,8,0.05
1.7,6,2,23.5193,4.24033,3,0.025
1.7,7,1,25.1466,3.42669,2,0.02
1.7,8,0,25.9907,3.00465,3,0.025
1.7,9,0,25.1097,3.44516,4,0.03
1.7,10,1,30,1,0,0.01
1.7,11,2,24.3435,3.82826,5,0.035
1.7,12,0,21.5786,5.21071,7,0.045
1.7,13,1,20.4891,5.75546,2,0.02
1.7,14,2,18.635,6.6825,1,0.015
1.8,0,0,24.6344,3.68278,7,0.045
1.8,1,1,25.5983,3.20084,7,0.045
1.8,2,0,23.1398,4.43012,6,0.04
1.8,3,0,21.1989,5.40056,7,0.045
1.8,4,2,22.1575,4.92125,6,0.04
1.8,5,0,25.4623,3.26883,8,0.05
1.8,6,2,23.5193,4.24033,3,0.025
1.8,7,1,25.1466,3.42669,2,0.02
1.8,8,0,25.9907,3.00465,3,0.025
1.8,9,0,25.1097,3.44516,4,0.03
1.8,10,1,30,1,0,0.01
1.8,11,2,24.3435,3.82826,5,0.035
1.8,12,0,21.5786,5.21071,7,0.045
1.8,13,1,20.4891,5.75546,2,0.02
1.8,14,2,18.635,6.6825,1,0.015
1.9,0,0,24.6344,3.68278,7,0.045
1.9,1,1,25.5983,3.20084,7,0.045
1.9,2,0,23.1398,4.43012,6,0.04
1.9,3,0,21.1989,5.40056,7,0.045
1.9,4,2,22.1575,4.92125,6,0.04
1.9,5,0,25.4623,3.26883,8,0.05
1.9,6,2,23.5193,4.24033,3,0.025
1.9,7,1,25.1466,3.42669,2,0.02
1.9,8,0,25.9907,3.00465,3,0.025
1.9,9,0,25.1097,3.44516,4,0.03
1.9,10,1,30,1,0,0.01
1.9,11,2,24.3435,3.82826,5,0.035
1.9,12,0,21.5786,5.21071,7,0.045
1.9,13,1,20.4891,5.75546,2,0.02
1.9,14,2,18.635,6.6825,1,0.015
